day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,bid_price,ask_price,transportFees,exportTariff,importTariff,sunlight,humidity
1,26900,ORCHIDS,1078,8,1077.0,2.0,1071.0,50.0,1085,8,1086.0,2.0,1092.0,50.0,1081.5,0.0,1081.0,1082.5,0.8,8.5,-4.5,2006.7087,74.94929
1,27000,ORCHIDS,1078,10,1077.0,4.0,1071.0,47.0,1085,10,1086.0,4.0,1092.0,47.0,1081.5,0.0,1081.0,1082.5,0.8,8.5,-4.5,2006.2802,74.96417
1,27100,ORCHIDS,1078,9,1077.0,3.0,1071.0,49.0,1085,9,1086.0,3.0,1092.0,49.0,1081.5,0.0,1080.5,1082.0,0.8,8.5,-4.5,2005.8512,74.979034
1,27200,ORCHIDS,1079,10,1078.0,5.0,1072.0,46.0,1086,10,1087.0,5.0,1093.0,46.0,1082.5,0.0,1081.5,1083.0,0.8,8.5,-4.5,2005.4218,74.99388
1,27300,ORCHIDS,1080,10,1079.0,3.0,1073.0,53.0,1087,10,1088.0,3.0,1094.0,53.0,1083.5,0.0,1083.0,1084.5,0.8,8.5,-4.5,2004.992,75.0087
1,27400,ORCHIDS,1079,7,1078.0,5.0,1072.0,45.0,1086,7,1087.0,5.0,1093.0,45.0,1082.5,0.0,1082.0,1083.5,0.8,8.5,-4.5,2004.5616,75.023506
1,27500,ORCHIDS,1079,10,1078.0,2.0,1072.0,46.0,1086,10,1087.0,2.0,1093.0,46.0,1082.5,0.0,1081.5,1083.0,0.8,8.5,-4.5,2004.131,75.03829
1,27600,ORCHIDS,1079,7,1078.0,2.0,1072.0,47.0,1086,7,1087.0,2.0,1093.0,47.0,1082.5,0.0,1082.0,1083.5,0.8,8.5,-4.5,2003.6998,75.053055
1,27700,ORCHIDS,1079,5,1078.0,3.0,1072.0,47.0,1086,5,1087.0,3.0,1093.0,47.0,1082.5,0.0,1081.5,1083.5,0.8,8.5,-4.5,2003.2683,75.0678
1,27800,ORCHIDS,1078,10,1077.0,3.0,1071.0,51.0,1085,10,1086.0,3.0,1092.0,51.0,1081.5,0.0,1080.5,1082.0,0.8,8.5,-4.5,2002.8363,75.08253
1,27900,ORCHIDS,1078,10,1077.0,4.0,1071.0,50.0,1085,10,1086.0,4.0,1092.0,50.0,1081.5,0.0,1080.5,1082.0,0.8,8.5,-4.5,2002.4039,75.09723
1,28000,ORCHIDS,1079,10,1078.0,5.0,1072.0,54.0,1086,10,1087.0,5.0,1093.0,54.0,1082.5,0.0,1081.5,1083.0,0.8,8.5,-4.5,2001.9712,75.11192
1,28100,ORCHIDS,1079,8,1078.0,5.0,1072.0,42.0,1086,8,1087.0,5.0,1093.0,42.0,1082.5,0.0,1081.5,1083.0,0.8,8.5,-4.5,2001.538,75.12659
1,28200,ORCHIDS,1079,5,1078.0,2.0,1072.0,45.0,1086,5,1087.0,2.0,1093.0,45.0,1082.5,0.0,1082.0,1083.5,0.8,8.5,-4.5,2001.1042,75.141235
1,28300,ORCHIDS,1078,6,1077.0,2.0,1071.0,42.0,1085,6,1086.0,2.0,1092.0,42.0,1081.5,0.0,1081.0,1082.5,0.8,8.5,-4.5,2000.6703,75.15587
1,28400,ORCHIDS,1079,5,1078.0,5.0,1072.0,40.0,1086,5,1087.0,5.0,1093.0,40.0,1082.5,0.0,1082.0,1083.5,0.8,8.5,-4.5,2000.2358,75.17048
1,28500,ORCHIDS,1080,7,1079.0,2.0,1073.0,46.0,1087,7,1088.0,2.0,1094.0,46.0,1083.5,0.0,1083.0,1084.5,0.8,8.5,-4.5,1999.8009,75.185074
1,28600,ORCHIDS,1083,10,1082.0,3.0,1076.0,52.0,1090,10,1091.0,3.0,1097.0,52.0,1086.5,0.0,1086.0,1087.5,0.8,8.5,-4.5,1999.3657,75.199646
1,28700,ORCHIDS,1084,8,1083.0,2.0,1077.0,49.0,1091,8,1092.0,2.0,1098.0,49.0,1087.5,0.0,1086.5,1088.0,0.8,8.5,-4.5,1998.9299,75.2142
1,28800,ORCHIDS,1085,10,1084.0,5.0,1078.0,58.0,1092,10,1093.0,5.0,1099.0,58.0,1088.5,0.0,1087.5,1089.0,0.8,8.5,-4.5,1998.4939,75.22874
1,28900,ORCHIDS,1086,10,1085.0,5.0,1079.0,45.0,1093,10,1094.0,5.0,1100.0,45.0,1089.5,0.0,1088.5,1090.0,0.8,8.5,-4.5,1998.0574,75.243256
1,29000,ORCHIDS,1087,8,1086.0,2.0,1080.0,47.0,1094,8,1095.0,2.0,1101.0,47.0,1090.5,0.0,1090.0,1091.5,0.8,8.5,-4.5,1997.6206,75.25775
1,29100,ORCHIDS,1092,3,1087.0,8.0,1086.0,2.0,1094,8,1095.0,2.0,1101.0,49.0,1093.0,0.0,1090.0,1091.5,0.8,8.5,-4.5,1997.1832,75.27223
1,29200,ORCHIDS,1086,8,1085.0,5.0,1079.0,45.0,1093,8,1094.0,5.0,1100.0,45.0,1089.5,0.0,1089.0,1090.5,0.8,8.5,-4.5,1996.7456,75.2867
1,29300,ORCHIDS,1086,10,1085.0,2.0,1079.0,43.0,1094,10,1095.0,2.0,1101.0,43.0,1090.0,0.0,1089.0,1091.0,0.8,8.5,-4.5,1996.3075,75.30114
1,29400,ORCHIDS,1086,8,1085.0,4.0,1079.0,44.0,1093,8,1094.0,4.0,1100.0,44.0,1089.5,0.0,1088.5,1090.0,0.8,8.5,-4.5,1995.8691,75.31557
1,29500,ORCHIDS,1085,6,1084.0,4.0,1078.0,40.0,1092,6,1093.0,4.0,1099.0,40.0,1088.5,0.0,1087.5,1089.0,0.8,8.5,-4.5,1995.4303,75.32997
1,29600,ORCHIDS,1086,9,1085.0,2.0,1079.0,52.0,1093,9,1094.0,2.0,1100.0,52.0,1089.5,0.0,1088.5,1090.0,0.8,8.5,-4.5,1994.991,75.34436
1,29700,ORCHIDS,1087,10,1086.0,3.0,1080.0,52.0,1094,10,1095.0,3.0,1101.0,52.0,1090.5,0.0,1089.5,1091.0,0.8,8.5,-4.5,1994.5514,75.358734
1,29800,ORCHIDS,1088,9,1087.0,4.0,1081.0,43.0,1095,9,1096.0,4.0,1102.0,43.0,1091.5,0.0,1091.0,1092.5,0.8,8.5,-4.5,1994.1115,75.373085
1,29900,ORCHIDS,1088,8,1087.0,5.0,1081.0,51.0,1095,8,1096.0,5.0,1102.0,51.0,1091.5,0.0,1091.0,1092.5,0.8,8.5,-4.5,1993.671,75.38742
1,30000,ORCHIDS,1088,7,1087.0,2.0,1081.0,45.0,1095,7,1096.0,2.0,1102.0,45.0,1091.5,0.0,1091.0,1092.5,0.8,8.5,-4.5,1993.2302,75.40174
1,30100,ORCHIDS,1087,7,1086.0,2.0,1080.0,51.0,1094,7,1095.0,2.0,1101.0,51.0,1090.5,0.0,1090.0,1091.5,0.8,8.5,-4.5,1992.7891,75.41604
1,30200,ORCHIDS,1087,9,1086.0,3.0,1080.0,50.0,1094,9,1095.0,3.0,1101.0,50.0,1090.5,0.0,1090.0,1091.5,0.8,8.5,-4.5,1992.3477,75.43032
1,30300,ORCHIDS,1087,6,1086.0,3.0,1080.0,39.0,1094,6,1095.0,3.0,1101.0,39.0,1090.5,0.0,1090.0,1091.5,0.8,8.5,-4.5,1991.9058,75.44459
1,30400,ORCHIDS,1087,8,1086.0,2.0,1080.0,44.0,1094,8,1095.0,2.0,1101.0,44.0,1090.5,0.0,1090.0,1091.5,0.8,8.5,-4.5,1991.4635,75.45884
1,30500,ORCHIDS,1087,6,1086.0,3.0,1080.0,40.0,1095,6,1096.0,3.0,1102.0,40.0,1091.0,0.0,1090.0,1092.0,0.8,8.5,-4.5,1991.0209,75.47307
1,30600,ORCHIDS,1089,7,1088.0,2.0,1082.0,51.0,1096,7,1097.0,2.0,1103.0,51.0,1092.5,0.0,1092.0,1093.5,0.8,8.5,-4.5,1990.5779,75.48728
1,30700,ORCHIDS,1089,6,1088.0,2.0,1082.0,42.0,1097,6,1098.0,2.0,1104.0,42.0,1093.0,0.0,1092.0,1094.0,0.8,8.5,-4.5,1990.1344,75.50147
1,30800,ORCHIDS,1089,5,1088.0,2.0,1082.0,49.0,1097,5,1098.0,2.0,1104.0,49.0,1093.0,0.0,1092.0,1094.0,0.8,8.5,-4.5,1989.6907,75.51565
1,30900,ORCHIDS,1091,7,1090.0,3.0,1084.0,41.0,1098,7,1099.0,3.0,1105.0,41.0,1094.5,0.0,1094.0,1095.5,0.8,8.5,-4.5,1989.2466,75.52981
1,31000,ORCHIDS,1091,10,1090.0,2.0,1084.0,51.0,1098,10,1099.0,2.0,1105.0,51.0,1094.5,0.0,1093.5,1095.0,0.8,8.5,-4.5,1988.8021,75.54395
1,31100,ORCHIDS,1090,6,1089.0,5.0,1083.0,48.0,1097,6,1098.0,5.0,1104.0,48.0,1093.5,0.0,1093.0,1094.5,0.8,8.5,-4.5,1988.3573,75.55808
1,31200,ORCHIDS,1089,9,1088.0,4.0,1082.0,46.0,1093,7,1096.0,9.0,1097.0,4.0,1091.0,0.0,1091.5,1093.0,0.8,8.5,-4.5,1987.9122,75.57219
1,31300,ORCHIDS,1088,8,1087.0,2.0,1081.0,47.0,1095,8,1096.0,2.0,1102.0,47.0,1091.5,0.0,1091.0,1092.5,0.8,8.5,-4.5,1987.4667,75.58628
1,31400,ORCHIDS,1087,6,1086.0,5.0,1080.0,45.0,1094,6,1095.0,5.0,1101.0,45.0,1090.5,0.0,1089.5,1091.0,0.8,8.5,-4.5,1987.0208,75.60036
1,31500,ORCHIDS,1087,6,1086.0,2.0,1080.0,44.0,1094,6,1095.0,2.0,1101.0,44.0,1090.5,0.0,1089.5,1091.0,0.8,8.5,-4.5,1986.5746,75.61442
1,31600,ORCHIDS,1087,6,1086.0,4.0,1080.0,36.0,1094,6,1095.0,4.0,1101.0,36.0,1090.5,0.0,1090.0,1091.5,0.8,8.5,-4.5,1986.1279,75.628456
1,31700,ORCHIDS,1088,10,1087.0,2.0,1081.0,47.0,1095,10,1096.0,2.0,1102.0,47.0,1091.5,0.0,1090.5,1092.0,0.8,8.5,-4.5,1985.681,75.64248
1,31800,ORCHIDS,1086,7,1085.0,4.0,1079.0,52.0,1093,7,1094.0,4.0,1100.0,52.0,1089.5,0.0,1088.5,1090.0,0.8,8.5,-4.5,1985.2338,75.656494
1,31900,ORCHIDS,1087,9,1086.0,3.0,1080.0,56.0,1094,9,1095.0,3.0,1101.0,56.0,1090.5,0.0,1090.0,1091.5,0.8,8.5,-4.5,1984.7861,75.67049
1,32000,ORCHIDS,1086,8,1085.0,4.0,1079.0,53.0,1093,8,1094.0,4.0,1100.0,53.0,1089.5,0.0,1089.0,1090.5,0.8,8.5,-4.5,1984.3381,75.684456
1,32100,ORCHIDS,1085,8,1084.0,4.0,1078.0,43.0,1092,8,1093.0,4.0,1099.0,43.0,1088.5,0.0,1088.0,1089.5,0.8,8.5,-4.5,1983.8899,75.69842
1,32200,ORCHIDS,1084,8,1083.0,5.0,1077.0,45.0,1091,8,1092.0,5.0,1098.0,45.0,1087.5,0.0,1086.5,1088.0,0.8,8.5,-4.5,1983.4412,75.712364
1,32300,ORCHIDS,1085,5,1084.0,4.0,1078.0,51.0,1092,5,1093.0,4.0,1099.0,51.0,1088.5,0.0,1087.5,1089.0,0.8,8.5,-4.5,1982.9922,75.72629
1,32400,ORCHIDS,1084,5,1083.0,5.0,1077.0,50.0,1091,5,1092.0,5.0,1098.0,50.0,1087.5,0.0,1087.0,1088.5,0.8,8.5,-4.5,1982.543,75.7402
1,32500,ORCHIDS,1084,6,1083.0,3.0,1077.0,45.0,1088,5,1091.0,6.0,1092.0,3.0,1086.0,0.0,1087.0,1088.5,0.8,8.5,-4.5,1982.0933,75.75409
1,32600,ORCHIDS,1084,5,1083.0,2.0,1077.0,48.0,1091,5,1092.0,2.0,1098.0,48.0,1087.5,0.0,1087.0,1088.5,0.8,8.5,-4.5,1981.6433,75.76797
1,32700,ORCHIDS,1084,7,1083.0,5.0,1077.0,45.0,1091,7,1092.0,5.0,1098.0,45.0,1087.5,0.0,1086.5,1088.0,0.8,8.5,-4.5,1981.193,75.78183
1,32800,ORCHIDS,1085,8,1084.0,5.0,1078.0,51.0,1092,8,1093.0,5.0,1099.0,51.0,1088.5,0.0,1087.5,1089.0,0.8,8.5,-4.5,1980.7424,75.79568
1,32900,ORCHIDS,1085,7,1084.0,3.0,1078.0,48.0,1092,7,1093.0,3.0,1099.0,48.0,1088.5,0.0,1087.5,1089.0,0.8,8.5,-4.5,1980.2914,75.80951
1,33000,ORCHIDS,1085,10,1084.0,2.0,1078.0,43.0,1092,10,1093.0,2.0,1099.0,43.0,1088.5,0.0,1087.5,1089.0,0.8,8.5,-4.5,1979.8401,75.823326
1,33100,ORCHIDS,1086,6,1085.0,2.0,1079.0,40.0,1090,8,1093.0,6.0,1094.0,2.0,1088.0,0.0,1089.0,1090.5,0.8,8.5,-4.5,1979.3885,75.83712
1,33200,ORCHIDS,1085,7,1084.0,2.0,1078.0,45.0,1092,7,1093.0,2.0,1099.0,45.0,1088.5,0.0,1088.0,1089.5,0.8,8.5,-4.5,1978.9366,75.85091
1,33300,ORCHIDS,1085,7,1084.0,3.0,1078.0,45.0,1092,7,1093.0,3.0,1099.0,45.0,1088.5,0.0,1088.0,1089.5,0.8,8.5,-4.5,1978.4844,75.86468
1,33400,ORCHIDS,1086,9,1085.0,3.0,1079.0,41.0,1090,8,1093.0,9.0,1094.0,3.0,1088.0,0.0,1088.5,1090.0,0.8,8.5,-4.5,1978.0319,75.878426
1,33500,ORCHIDS,1085,7,1084.0,5.0,1078.0,49.0,1092,7,1093.0,5.0,1099.0,49.0,1088.5,0.0,1088.0,1089.5,0.8,8.5,-4.5,1977.579,75.892166
1,33600,ORCHIDS,1086,10,1085.0,2.0,1079.0,55.0,1093,10,1094.0,2.0,1100.0,55.0,1089.5,0.0,1089.0,1090.5,0.8,8.5,-4.5,1977.1257,75.90588
1,33700,ORCHIDS,1088,7,1087.0,2.0,1081.0,51.0,1095,7,1096.0,2.0,1102.0,51.0,1091.5,0.0,1091.0,1092.5,0.8,8.5,-4.5,1976.6722,75.91959
1,33800,ORCHIDS,1090,7,1089.0,4.0,1083.0,42.0,1097,7,1098.0,4.0,1104.0,42.0,1093.5,0.0,1093.0,1094.5,0.8,8.5,-4.5,1976.2185,75.93328
1,33900,ORCHIDS,1091,7,1090.0,2.0,1084.0,46.0,1098,7,1099.0,2.0,1105.0,46.0,1094.5,0.0,1093.5,1095.0,0.8,8.5,-4.5,1975.7644,75.94696
1,34000,ORCHIDS,1091,7,1090.0,4.0,1084.0,49.0,1098,7,1099.0,4.0,1105.0,49.0,1094.5,0.0,1093.5,1095.0,0.8,8.5,-4.5,1975.3099,75.96062
1,34100,ORCHIDS,1092,9,1091.0,3.0,1085.0,53.0,1099,9,1100.0,3.0,1106.0,53.0,1095.5,0.0,1094.5,1096.0,0.8,8.5,-4.5,1974.8552,75.974266
1,34200,ORCHIDS,1090,8,1089.0,5.0,1083.0,47.0,1097,8,1098.0,5.0,1104.0,47.0,1093.5,0.0,1092.5,1094.0,0.8,8.5,-4.5,1974.4003,75.9879
1,34300,ORCHIDS,1090,9,1089.0,3.0,1083.0,49.0,1097,9,1098.0,3.0,1104.0,49.0,1093.5,0.0,1093.0,1094.5,0.8,8.5,-4.5,1973.945,76.00151
1,34400,ORCHIDS,1090,8,1089.0,2.0,1083.0,46.0,1098,8,1099.0,2.0,1105.0,46.0,1094.0,0.0,1093.0,1095.0,0.8,8.5,-4.5,1973.4894,76.015114
1,34500,ORCHIDS,1091,7,1090.0,3.0,1084.0,47.0,1098,7,1099.0,3.0,1105.0,47.0,1094.5,0.0,1093.5,1095.0,0.8,8.5,-4.5,1973.0334,76.0287
1,34600,ORCHIDS,1089,6,1088.0,4.0,1082.0,44.0,1096,6,1097.0,4.0,1103.0,44.0,1092.5,0.0,1092.0,1093.5,0.8,8.5,-4.5,1972.5773,76.042274
1,34700,ORCHIDS,1091,7,1090.0,3.0,1084.0,56.0,1098,7,1099.0,3.0,1105.0,56.0,1094.5,0.0,1093.5,1095.0,0.8,8.5,-4.5,1972.1207,76.05583
1,34800,ORCHIDS,1092,5,1091.0,3.0,1085.0,42.0,1099,5,1100.0,3.0,1106.0,42.0,1095.5,0.0,1095.0,1096.5,0.8,8.5,-4.5,1971.664,76.069374
1,34900,ORCHIDS,1093,7,1092.0,3.0,1086.0,47.0,1100,7,1101.0,3.0,1107.0,47.0,1096.5,0.0,1095.5,1097.0,0.8,8.5,-4.5,1971.2069,76.0829
1,35000,ORCHIDS,1093,10,1092.0,2.0,1086.0,44.0,1100,10,1101.0,2.0,1107.0,44.0,1096.5,0.0,1095.5,1097.0,0.8,8.5,-4.5,1970.7496,76.09641
1,35100,ORCHIDS,1094,5,1093.0,3.0,1087.0,41.0,1101,5,1102.0,3.0,1108.0,41.0,1097.5,0.0,1096.5,1098.0,0.8,8.5,-4.5,1970.292,76.10992
1,35200,ORCHIDS,1093,7,1092.0,4.0,1086.0,38.0,1100,7,1101.0,4.0,1107.0,38.0,1096.5,0.0,1095.5,1097.0,0.8,8.5,-4.5,1969.834,76.1234
1,35300,ORCHIDS,1092,10,1091.0,2.0,1085.0,60.0,1099,10,1100.0,2.0,1106.0,60.0,1095.5,0.0,1095.0,1096.5,0.8,8.5,-4.5,1969.3759,76.13687
1,35400,ORCHIDS,1091,7,1090.0,2.0,1084.0,43.0,1098,7,1099.0,2.0,1105.0,43.0,1094.5,0.0,1093.5,1095.0,0.8,8.5,-4.5,1968.9174,76.15033
1,35500,ORCHIDS,1090,5,1089.0,4.0,1083.0,38.0,1098,5,1099.0,4.0,1105.0,38.0,1094.0,0.0,1093.0,1095.0,0.8,8.5,-4.5,1968.4586,76.16377
1,35600,ORCHIDS,1094,9,1091.0,8.0,1090.0,2.0,1098,8,1099.0,2.0,1105.0,42.0,1096.0,0.0,1094.0,1095.5,0.8,8.5,-4.5,1967.9996,76.1772
1,35700,ORCHIDS,1092,9,1091.0,4.0,1085.0,48.0,1099,9,1100.0,4.0,1106.0,48.0,1095.5,0.0,1095.0,1096.5,0.8,8.5,-4.5,1967.5403,76.19061
1,35800,ORCHIDS,1092,8,1091.0,4.0,1085.0,53.0,1099,8,1100.0,4.0,1106.0,53.0,1095.5,0.0,1094.5,1096.5,0.8,8.5,-4.5,1967.0808,76.20402
1,35900,ORCHIDS,1096,10,1093.0,9.0,1092.0,5.0,1100,9,1101.0,5.0,1107.0,40.0,1098.0,0.0,1095.5,1097.0,0.8,8.5,-4.5,1966.621,76.21741
1,36000,ORCHIDS,1091,9,1090.0,3.0,1084.0,46.0,1095,8,1098.0,9.0,1099.0,3.0,1093.0,0.0,1094.0,1095.5,0.8,8.5,-4.5,1966.1609,76.23078
1,36100,ORCHIDS,1090,8,1089.0,4.0,1083.0,50.0,1097,8,1098.0,4.0,1104.0,50.0,1093.5,0.0,1092.5,1094.0,0.8,8.5,-4.5,1965.7004,76.24414
1,36200,ORCHIDS,1090,5,1089.0,5.0,1083.0,51.0,1097,5,1098.0,5.0,1104.0,51.0,1093.5,0.0,1092.5,1094.0,0.8,8.5,-4.5,1965.2399,76.257484
1,36300,ORCHIDS,1089,5,1088.0,5.0,1082.0,36.0,1096,5,1097.0,5.0,1103.0,36.0,1092.5,0.0,1092.0,1093.5,0.8,8.5,-4.5,1964.7789,76.27082
1,36400,ORCHIDS,1087,6,1086.0,5.0,1080.0,44.0,1094,6,1095.0,5.0,1101.0,44.0,1090.5,0.0,1090.0,1091.5,0.8,8.5,-4.5,1964.3179,76.284134
1,36500,ORCHIDS,1087,10,1086.0,2.0,1080.0,51.0,1094,10,1095.0,2.0,1101.0,51.0,1090.5,0.0,1090.0,1091.5,0.8,8.5,-4.5,1963.8564,76.29745
1,36600,ORCHIDS,1086,7,1085.0,5.0,1079.0,47.0,1093,7,1094.0,5.0,1100.0,47.0,1089.5,0.0,1089.0,1090.5,0.8,8.5,-4.5,1963.3948,76.31074
1,36700,ORCHIDS,1086,8,1085.0,5.0,1079.0,48.0,1093,8,1094.0,5.0,1100.0,48.0,1089.5,0.0,1088.5,1090.0,0.8,8.5,-4.5,1962.9329,76.32401
1,36800,ORCHIDS,1085,9,1084.0,2.0,1078.0,42.0,1092,9,1093.0,2.0,1099.0,42.0,1088.5,0.0,1087.5,1089.0,0.8,8.5,-4.5,1962.4707,76.33728
1,36900,ORCHIDS,1083,8,1082.0,5.0,1076.0,48.0,1090,8,1091.0,5.0,1097.0,48.0,1086.5,0.0,1085.5,1087.0,0.8,8.5,-4.5,1962.0083,76.35053
1,37000,ORCHIDS,1084,9,1083.0,2.0,1077.0,56.0,1091,9,1092.0,2.0,1098.0,56.0,1087.5,0.0,1086.5,1088.0,0.8,8.5,-4.5,1961.5457,76.36378
1,37100,ORCHIDS,1085,9,1084.0,2.0,1078.0,46.0,1092,9,1093.0,2.0,1099.0,46.0,1088.5,0.0,1087.5,1089.0,0.8,8.5,-4.5,1961.0828,76.37701
1,37200,ORCHIDS,1084,8,1083.0,2.0,1077.0,44.0,1091,8,1092.0,2.0,1098.0,44.0,1087.5,0.0,1086.5,1088.0,0.8,8.5,-4.5,1960.6196,76.39022
1,37300,ORCHIDS,1085,9,1084.0,3.0,1078.0,52.0,1092,9,1093.0,3.0,1099.0,52.0,1088.5,0.0,1088.0,1089.5,0.8,8.5,-4.5,1960.1562,76.40342
1,37400,ORCHIDS,1084,10,1083.0,4.0,1077.0,42.0,1091,10,1092.0,4.0,1098.0,42.0,1087.5,0.0,1087.0,1088.5,0.8,8.5,-4.5,1959.6925,76.41661
1,37500,ORCHIDS,1083,5,1082.0,5.0,1076.0,44.0,1090,5,1091.0,5.0,1097.0,44.0,1086.5,0.0,1085.5,1087.0,0.8,8.5,-4.5,1959.2286,76.42979
1,37600,ORCHIDS,1084,7,1083.0,5.0,1077.0,50.0,1091,7,1092.0,5.0,1098.0,50.0,1087.5,0.0,1086.5,1088.0,0.8,8.5,-4.5,1958.7646,76.44295
1,37700,ORCHIDS,1087,7,1084.0,10.0,1083.0,5.0,1091,10,1092.0,5.0,1098.0,44.0,1089.0,0.0,1087.0,1088.5,0.8,8.5,-4.5,1958.3003,76.4561
1,37800,ORCHIDS,1085,8,1084.0,5.0,1078.0,49.0,1092,8,1093.0,5.0,1099.0,49.0,1088.5,0.0,1088.0,1089.5,0.8,8.5,-4.5,1957.8357,76.46924
1,37900,ORCHIDS,1085,8,1084.0,5.0,1078.0,55.0,1092,8,1093.0,5.0,1099.0,55.0,1088.5,0.0,1087.5,1089.0,0.8,8.5,-4.5,1957.3708,76.48237
1,38000,ORCHIDS,1085,5,1084.0,5.0,1078.0,43.0,1092,5,1093.0,5.0,1099.0,43.0,1088.5,0.0,1087.5,1089.0,0.8,8.5,-4.5,1956.9059,76.49548
1,38100,ORCHIDS,1085,6,1084.0,2.0,1078.0,53.0,1092,6,1093.0,2.0,1099.0,53.0,1088.5,0.0,1087.5,1089.0,0.8,8.5,-4.5,1956.4406,76.50858
1,38200,ORCHIDS,1084,10,1083.0,2.0,1077.0,55.0,1091,10,1092.0,2.0,1098.0,55.0,1087.5,0.0,1086.5,1088.0,0.8,8.5,-4.5,1955.9751,76.521675
1,38300,ORCHIDS,1083,7,1082.0,2.0,1076.0,50.0,1090,7,1091.0,2.0,1097.0,50.0,1086.5,0.0,1085.5,1087.0,0.8,8.5,-4.5,1955.5094,76.53475
1,38400,ORCHIDS,1083,9,1082.0,3.0,1076.0,48.0,1090,9,1091.0,3.0,1097.0,48.0,1086.5,0.0,1086.0,1087.5,0.8,8.5,-4.5,1955.0435,76.54781
1,38500,ORCHIDS,1085,9,1084.0,3.0,1078.0,47.0,1092,9,1093.0,3.0,1099.0,47.0,1088.5,0.0,1088.0,1089.5,0.8,8.5,-4.5,1954.5774,76.56087
1,38600,ORCHIDS,1086,10,1085.0,5.0,1079.0,51.0,1093,10,1094.0,5.0,1100.0,51.0,1089.5,0.0,1089.0,1090.5,0.8,8.5,-4.5,1954.111,76.57391
1,38700,ORCHIDS,1088,7,1087.0,4.0,1081.0,48.0,1095,7,1096.0,4.0,1102.0,48.0,1091.5,0.0,1090.5,1092.0,0.8,8.5,-4.5,1953.6444,76.58694
1,38800,ORCHIDS,1088,8,1087.0,4.0,1081.0,48.0,1095,8,1096.0,4.0,1102.0,48.0,1091.5,0.0,1090.5,1092.5,0.8,8.5,-4.5,1953.1776,76.59996
1,38900,ORCHIDS,1088,7,1087.0,5.0,1081.0,44.0,1095,7,1096.0,5.0,1102.0,44.0,1091.5,0.0,1091.0,1092.5,0.8,8.5,-4.5,1952.7106,76.61297
1,39000,ORCHIDS,1091,7,1088.0,10.0,1087.0,2.0,1095,10,1096.0,2.0,1102.0,49.0,1093.0,0.0,1090.5,1092.5,0.8,8.5,-4.5,1952.2434,76.62596
1,39100,ORCHIDS,1088,6,1087.0,3.0,1081.0,37.0,1095,6,1096.0,3.0,1102.0,37.0,1091.5,0.0,1091.0,1092.5,0.8,8.5,-4.5,1951.776,76.63894
1,39200,ORCHIDS,1090,7,1089.0,2.0,1083.0,42.0,1097,7,1098.0,2.0,1104.0,42.0,1093.5,0.0,1092.5,1094.0,0.8,8.5,-4.5,1951.3083,76.65192
1,39300,ORCHIDS,1089,8,1088.0,5.0,1082.0,46.0,1097,8,1098.0,5.0,1104.0,46.0,1093.0,0.0,1092.0,1094.0,0.8,8.5,-4.5,1950.8406,76.66487
1,39400,ORCHIDS,1089,6,1088.0,4.0,1082.0,47.0,1097,6,1098.0,4.0,1104.0,47.0,1093.0,0.0,1092.0,1094.0,0.8,8.5,-4.5,1950.3724,76.677826
1,39500,ORCHIDS,1089,6,1088.0,5.0,1082.0,42.0,1097,6,1098.0,5.0,1104.0,42.0,1093.0,0.0,1092.0,1094.0,0.8,8.5,-4.5,1949.9043,76.69076
1,39600,ORCHIDS,1089,7,1088.0,4.0,1082.0,49.0,1097,7,1098.0,4.0,1104.0,49.0,1093.0,0.0,1092.0,1094.0,0.8,8.5,-4.5,1949.4358,76.70369
1,39700,ORCHIDS,1089,8,1088.0,3.0,1082.0,40.0,1096,8,1097.0,3.0,1103.0,40.0,1092.5,0.0,1092.0,1093.5,0.8,8.5,-4.5,1948.9672,76.7166
1,39800,ORCHIDS,1089,5,1088.0,5.0,1082.0,47.0,1096,5,1097.0,5.0,1103.0,47.0,1092.5,0.0,1091.5,1093.0,0.8,8.5,-4.5,1948.4984,76.72951
1,39900,ORCHIDS,1089,7,1088.0,3.0,1082.0,45.0,1096,7,1097.0,3.0,1103.0,45.0,1092.5,0.0,1091.5,1093.0,0.8,8.5,-4.5,1948.0293,76.7424
1,40000,ORCHIDS,1090,9,1089.0,3.0,1083.0,51.0,1097,9,1098.0,3.0,1104.0,51.0,1093.5,0.0,1092.5,1094.0,0.8,8.5,-4.5,1947.5602,76.75528
1,40100,ORCHIDS,1091,5,1090.0,5.0,1084.0,54.0,1098,5,1099.0,5.0,1105.0,54.0,1094.5,0.0,1093.5,1095.0,0.8,8.5,-4.5,1947.0907,76.76815
1,40200,ORCHIDS,1090,9,1089.0,2.0,1083.0,41.0,1097,9,1098.0,2.0,1104.0,41.0,1093.5,0.0,1092.5,1094.0,0.8,8.5,-4.5,1946.6212,76.78101
1,40300,ORCHIDS,1089,7,1088.0,4.0,1082.0,47.0,1096,7,1097.0,4.0,1103.0,47.0,1092.5,0.0,1092.0,1093.5,0.8,8.5,-4.5,1946.1514,76.79386
