day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;895700;PINA_COLADAS;14834;32;14833;50;;;14836;32;14837;50;;;14835.0;110898.5
2;895700;PEARLS;9996;2;9995;28;;;10002;9;10004;2;10005;28;9999.0;7375.0
2;895700;BANANAS;4787;30;;;;;4792;9;4793;2;4794;28;4789.5;7840.2109375
2;895700;COCONUTS;7914;173;;;;;7917;173;;;;;7915.5;13292.0
2;895800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;7375.0
2;895800;BANANAS;4792;1;4787;2;4786;23;4793;25;;;;;4792.5;7831.296875
2;895800;COCONUTS;7914;189;;;;;7917;189;;;;;7915.5;13191.0
2;895800;PINA_COLADAS;14837;63;14836;51;;;14839;25;14840;51;;;14838.0;111771.5
2;895900;COCONUTS;7914;168;;;;;7917;168;;;;;7915.5;13271.0
2;895900;PINA_COLADAS;14835;98;;;;;14838;98;;;;;14836.5;111340.5
2;895900;PEARLS;9998;9;9996;2;9995;24;10004;2;10005;24;;;10001.0;7375.0
2;895900;BANANAS;4787;11;4786;24;;;4793;26;;;;;4790.0;7832.6171875
2;896000;COCONUTS;7915;144;;;;;7918;144;;;;;7916.5;13589.25
2;896000;PINA_COLADAS;14838;33;14837;55;;;14840;33;14841;55;;;14839.0;112066.5
2;896000;BANANAS;4792;1;4787;27;;;4793;27;;;;;4792.5;7838.3984375
2;896000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;7375.0
2;896100;PINA_COLADAS;14836;105;;;;;14839;105;;;;;14837.5;111720.0
2;896100;BANANAS;4786;22;;;;;4793;22;;;;;4789.5;7834.78125
2;896100;PEARLS;10002;1;9995;22;;;10005;22;;;;;10003.5;7375.0
2;896100;COCONUTS;7914;201;;;;;7917;201;;;;;7915.5;13304.25
2;896200;BANANAS;4786;25;;;;;4793;25;;;;;4789.5;7829.6484375
2;896200;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;7377.0
2;896200;COCONUTS;7913;174;;;;;7914;67;7915;54;7916;120;7913.5;12798.0
2;896200;PINA_COLADAS;14835;33;14834;94;;;14837;94;;;;;14836.0;110937.5
2;896300;COCONUTS;7912;196;;;;;7915;196;;;;;7913.5;12536.75
2;896300;PINA_COLADAS;14831;97;;;;;14834;97;;;;;14832.5;110190.5
2;896300;BANANAS;4786;25;;;;;4789;3;4791;2;4793;25;4787.5;7831.75
2;896300;PEARLS;9996;1;9995;24;;;10002;2;10004;1;10005;24;9999.0;7377.0
2;896400;COCONUTS;7912;50;7911;127;;;7914;177;;;;;7913.0;12402.75
2;896400;PINA_COLADAS;14831;22;14830;55;;;14833;22;14834;55;;;14832.0;109966.5
2;896400;BANANAS;4787;2;4786;26;;;4793;28;;;;;4790.0;7835.9453125
2;896400;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;7377.0
2;896500;PINA_COLADAS;14834;40;14833;29;14832;71;14836;100;;;;;14835.0;110629.0
2;896500;BANANAS;4786;21;;;;;4788;5;4789;5;4793;21;4787.0;7836.6171875
2;896500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;7377.0
2;896500;COCONUTS;7912;169;;;;;7914;51;7915;118;;;7913.0;12434.0
2;896600;BANANAS;4786;29;;;;;4793;29;;;;;4789.5;7835.7265625
2;896600;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;7377.0
2;896600;COCONUTS;7912;229;;;;;7914;229;;;;;7913.0;12429.25
2;896600;PINA_COLADAS;14830;87;;;;;14833;87;;;;;14831.5;109774.5
2;896700;PINA_COLADAS;14831;92;;;;;14834;92;;;;;14832.5;110221.0
2;896700;BANANAS;4786;28;;;;;4792;2;4793;26;;;4789.0;7828.5
2;896700;PEARLS;9996;2;9995;26;;;10000;2;10004;2;10005;26;9998.0;7377.0
2;896700;COCONUTS;7913;212;;;;;7916;212;;;;;7914.5;12937.0
2;896800;PINA_COLADAS;14832;25;14831;95;;;14834;95;;;;;14833.0;110157.0
2;896800;BANANAS;4786;23;;;;;4793;23;;;;;4789.5;7825.796875
2;896800;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;7379.0
2;896800;COCONUTS;7914;71;7913;114;;;7916;185;;;;;7915.0;13061.25
2;896900;PINA_COLADAS;14831;91;;;;;14834;32;14835;59;;;14832.5;110238.0
2;896900;BANANAS;4786;28;;;;;4792;1;4793;27;;;4789.0;7830.796875
2;896900;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;7381.0
2;896900;COCONUTS;7914;197;;;;;7917;197;;;;;7915.5;13194.25
2;897000;BANANAS;4786;21;;;;;4790;7;4792;21;;;4788.0;7825.6328125
2;897000;PEARLS;9995;21;;;;;10002;7;10005;21;;;9998.5;7381.0
2;897000;COCONUTS;7912;167;;;;;7915;167;;;;;7913.5;12678.5
2;897000;PINA_COLADAS;14829;29;14828;56;;;14831;29;14832;56;;;14830.0;109393.5
2;897100;PINA_COLADAS;14830;30;14829;60;;;14833;90;;;;;14831.5;109725.0
2;897100;BANANAS;4786;29;;;;;4792;29;;;;;4789.0;7824.609375
2;897100;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;7381.0
2;897100;COCONUTS;7913;202;;;;;7914;60;7916;202;;;7913.5;12861.75
2;897200;PINA_COLADAS;14830;76;;;;;14833;76;;;;;14831.5;109857.5
2;897200;BANANAS;4786;24;;;;;4792;24;;;;;4789.0;7823.8515625
2;897200;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;7381.0
2;897200;COCONUTS;7913;203;;;;;7916;203;;;;;7914.5;12952.0
2;897300;PINA_COLADAS;14826;82;;;;;14829;82;;;;;14827.5;108701.5
2;897300;BANANAS;4786;29;;;;;4792;29;;;;;4789.0;7828.328125
2;897300;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;7383.0
2;897300;COCONUTS;7913;55;7912;103;;;7915;158;;;;;7914.0;12703.75
2;897400;BANANAS;4786;31;;;;;4790;5;4792;31;;;4788.0;7826.7421875
2;897400;PEARLS;9996;2;9995;29;;;10002;5;10004;2;10005;29;9999.0;7383.0
2;897400;COCONUTS;7914;77;7913;131;;;7916;208;;;;;7915.0;13061.0
2;897400;PINA_COLADAS;14828;31;14827;50;;;14831;81;;;;;14829.5;109134.5
2;897500;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;7383.0
2;897500;BANANAS;4785;28;;;;;4792;28;;;;;4788.5;7815.453125
2;897500;COCONUTS;7913;207;;;;;7916;207;;;;;7914.5;12962.25
2;897500;PINA_COLADAS;14829;23;14828;74;;;14831;74;;;;;14830.0;109237.0
2;897600;PINA_COLADAS;14831;27;14830;69;;;14832;40;14833;27;14834;69;14831.5;109985.5
2;897600;PEARLS;9995;21;;;;;10000;6;10005;21;;;9997.5;7383.0
2;897600;BANANAS;4790;1;4789;2;4785;21;4792;21;;;;;4791.0;7819.6171875
2;897600;COCONUTS;7914;212;;;;;7916;70;7917;142;;;7915.0;13085.5
2;897700;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;7383.0
2;897700;BANANAS;4786;28;;;;;4792;2;4793;27;;;4789.0;7837.28125
2;897700;COCONUTS;7914;191;;;;;7915;59;7917;191;;;7914.5;13164.75
2;897700;PINA_COLADAS;14832;95;;;;;14835;95;;;;;14833.5;110471.5
2;897800;PEARLS;10002;1;9995;21;;;10005;21;;;;;10003.5;7383.0
2;897800;BANANAS;4791;1;4786;21;;;4793;21;;;;;4792.0;7839.3359375
2;897800;COCONUTS;7914;190;;;;;7917;190;;;;;7915.5;13335.75
2;897800;PINA_COLADAS;14833;23;14832;51;;;14836;74;;;;;14834.5;110619.5
2;897900;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;7385.0
2;897900;BANANAS;4787;1;4786;29;;;4793;30;;;;;4790.0;7845.609375
2;897900;COCONUTS;7915;182;;;;;7918;182;;;;;7916.5;13616.5
2;897900;PINA_COLADAS;14834;87;;;;;14837;87;;;;;14835.5;111025.0
2;898000;PINA_COLADAS;14838;76;;;;;14841;76;;;;;14839.5;112171.5
2;898000;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;7385.0
2;898000;BANANAS;4791;7;4786;27;;;4793;27;;;;;4792.0;7839.65625
2;898000;COCONUTS;7917;161;;;;;7920;161;;;;;7918.5;14160.5
2;898100;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;7385.0
2;898100;BANANAS;4789;3;4786;20;;;4793;20;;;;;4791.0;7847.625
2;898100;COCONUTS;7918;66;7917;127;;;7920;193;;;;;7919.0;14369.75
2;898100;PINA_COLADAS;14836;87;;;;;14839;87;;;;;14837.5;111640.5
2;898200;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;7385.0
2;898200;COCONUTS;7918;203;;;;;7921;203;;;;;7919.5;14584.25
2;898200;BANANAS;4787;28;;;;;4794;28;;;;;4790.5;7860.796875
2;898200;PINA_COLADAS;14838;110;;;;;14841;110;;;;;14839.5;112225.5
2;898300;BANANAS;4787;21;;;;;4793;21;;;;;4790.0;7851.6171875
2;898300;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;7385.0
2;898300;COCONUTS;7917;201;;;;;7919;74;7920;127;;;7918.0;14093.75
2;898300;PINA_COLADAS;14835;28;14834;59;;;14837;28;14838;59;;;14836.0;111165.0
2;898400;PINA_COLADAS;14837;20;14836;72;;;14839;20;14840;72;;;14838.0;111795.5
2;898400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;7385.0
2;898400;COCONUTS;7917;154;;;;;7919;40;7920;114;;;7918.0;14078.25
2;898400;BANANAS;4787;23;;;;;4793;23;;;;;4790.0;7851.328125
2;898500;BANANAS;4787;21;;;;;4793;21;;;;;4790.0;7852.1953125
2;898500;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;7385.0
2;898500;COCONUTS;7917;75;7916;131;;;7919;206;;;;;7918.0;14015.5
2;898500;PINA_COLADAS;14837;83;;;;;14840;83;;;;;14838.5;111857.5
2;898600;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;7386.0
2;898600;COCONUTS;7918;178;;;;;7920;54;7921;124;;;7919.0;14393.25
2;898600;BANANAS;4787;20;;;;;4793;20;;;;;4790.0;7852.6015625
2;898600;PINA_COLADAS;14841;95;;;;;14844;95;;;;;14842.5;113208.5
2;898700;BANANAS;4786;31;;;;;4789;3;4791;7;4793;31;4787.5;7845.921875
2;898700;PEARLS;9996;1;9995;30;;;10002;7;10004;1;10005;30;9999.0;7386.0
2;898700;COCONUTS;7917;173;;;;;7920;173;;;;;7918.5;14236.25
2;898700;PINA_COLADAS;14839;90;;;;;14842;90;;;;;14840.5;112462.0
2;898800;PINA_COLADAS;14842;99;;;;;14845;30;14846;69;;;14843.5;113543.0
2;898800;PEARLS;9995;21;;;;;10002;1;10005;21;;;9998.5;7386.0
2;898800;COCONUTS;7917;198;;;;;7920;198;;;;;7918.5;14256.75
2;898800;BANANAS;4786;21;;;;;4791;1;4793;21;;;4788.5;7845.6328125
2;898900;BANANAS;4786;21;;;;;4791;6;4793;21;;;4788.5;7846.3203125
2;898900;PEARLS;9995;21;;;;;10002;6;10005;21;;;9998.5;7387.0
2;898900;COCONUTS;7919;200;;;;;7921;61;7922;139;;;7920.0;14722.75
2;898900;PINA_COLADAS;14848;76;;;;;14851;76;;;;;14849.5;115232.0
2;899000;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;7387.0
2;899000;COCONUTS;7919;160;;;;;7922;160;;;;;7920.5;14810.0
2;899000;BANANAS;4786;21;;;;;4793;21;;;;;4789.5;7844.0390625
2;899000;PINA_COLADAS;14849;100;;;;;14852;100;;;;;14850.5;115622.5
2;899100;BANANAS;4786;2;4785;28;;;4792;30;;;;;4789.0;7830.2890625
2;899100;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;7387.0
2;899100;COCONUTS;7919;61;7918;150;;;7921;211;;;;;7920.0;14702.5
2;899100;PINA_COLADAS;14850;100;;;;;14851;21;14853;39;14854;61;14850.5;115948.0
2;899200;PINA_COLADAS;14849;24;14848;50;;;14852;74;;;;;14850.5;115418.0
2;899200;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;7387.0
2;899200;COCONUTS;7919;210;;;;;7922;210;;;;;7920.5;14908.0
2;899200;BANANAS;4786;29;;;;;4792;1;4793;28;;;4789.0;7838.375
2;899300;BANANAS;4786;1;4785;23;;;4792;24;;;;;4789.0;7830.21875
2;899300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;7387.0
2;899300;COCONUTS;7919;179;;;;;7921;76;7922;103;;;7920.0;14761.25
2;899300;PINA_COLADAS;14849;40;14848;74;;;14851;40;14852;74;;;14850.0;115387.0
2;899400;PEARLS;9996;2;9995;24;;;9998;8;10002;4;10004;2;9997.0;7387.0
2;899400;COCONUTS;7920;63;7919;134;;;7922;197;;;;;7921.0;14992.5
2;899400;BANANAS;4785;26;;;;;4790;4;4792;26;;;4787.5;7827.1171875
2;899400;PINA_COLADAS;14849;87;;;;;14852;87;;;;;14850.5;115546.0
2;899500;BANANAS;4790;1;4785;30;;;4792;30;;;;;4791.0;7823.53125
2;899500;PEARLS;10002;1;9995;30;;;10005;30;;;;;10003.5;7403.0
2;899500;COCONUTS;7919;180;;;;;7922;180;;;;;7920.5;14850.25
2;899500;PINA_COLADAS;14847;32;14846;56;;;14849;32;14850;56;;;14848.0;114775.5
2;899600;PINA_COLADAS;14845;37;14844;86;;;14847;86;;;;;14846.0;113945.5
2;899600;PEARLS;10002;1;9995;30;;;10005;30;;;;;10003.5;7405.0
2;899600;COCONUTS;7918;202;;;;;7920;73;7921;129;;;7919.0;14441.75
2;899600;BANANAS;4785;30;;;;;4792;30;;;;;4788.5;7821.25
2;899700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;7407.0
2;899700;BANANAS;4785;1;4784;30;;;4791;31;;;;;4788.0;7811.7578125
2;899700;COCONUTS;7918;185;;;;;7921;185;;;;;7919.5;14517.0
2;899700;PINA_COLADAS;14844;111;;;;;14847;39;14848;72;;;14845.5;114139.5
2;899800;COCONUTS;7918;220;;;;;7920;73;7921;147;;;7919.0;14401.75
2;899800;PEARLS;9998;3;9996;1;9995;24;10004;1;10005;24;;;10001.0;7410.0
2;899800;BANANAS;4786;3;4785;25;;;4791;25;;;;;4788.5;7817.84375
2;899800;PINA_COLADAS;14844;92;;;;;14847;92;;;;;14845.5;114028.5
2;899900;PEARLS;9996;2;9995;24;;;10002;4;10004;2;10005;24;9999.0;7410.0
2;899900;BANANAS;4785;26;;;;;4790;4;4792;26;;;4787.5;7824.65625
2;899900;COCONUTS;7916;183;;;;;7917;57;7919;183;;;7916.5;13877.0
2;899900;PINA_COLADAS;14838;98;;;;;14841;98;;;;;14839.5;112147.0
2;900000;PINA_COLADAS;14838;93;;;;;14841;93;;;;;14839.5;112191.0
2;900000;COCONUTS;7916;199;;;;;7919;199;;;;;7917.5;13983.0
2;900000;PEARLS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;7410.0
2;900000;BANANAS;4785;27;;;;;4791;1;4792;26;;;4788.0;7820.890625
2;900100;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;7412.0
2;900100;BANANAS;4785;21;;;;;4792;21;;;;;4788.5;7825.234375
2;900100;COCONUTS;7917;208;;;;;7920;208;;;;;7918.5;14245.25
2;900100;PINA_COLADAS;14840;22;14839;68;;;14843;90;;;;;14841.5;112721.0
2;900200;COCONUTS;7917;149;;;;;7920;149;;;;;7918.5;14222.25
2;900200;PEARLS;9996;2;9995;21;;;9998;8;10004;2;10005;21;9997.0;7412.0
2;900200;BANANAS;4785;23;;;;;4791;2;4792;21;;;4788.0;7822.9453125
2;900200;PINA_COLADAS;14840;32;14839;56;;;14841;20;14843;88;;;14840.5;112717.5
2;900300;PEARLS;9998;10;9996;1;9995;29;10004;1;10005;29;;;10001.0;7428.0
2;900300;BANANAS;4786;10;4785;30;;;4791;1;4792;29;;;4788.5;7819.7578125
2;900300;COCONUTS;7917;195;;;;;7920;195;;;;;7918.5;14263.5
2;900300;PINA_COLADAS;14840;89;;;;;14843;89;;;;;14841.5;112918.5
2;900400;PINA_COLADAS;14841;87;;;;;14844;87;;;;;14842.5;113219.0
2;900400;COCONUTS;7918;60;7917;111;;;7920;171;;;;;7919.0;14340.5
2;900400;BANANAS;4786;8;4785;31;;;4791;31;;;;;4788.5;7818.1171875
2;900400;PEARLS;10002;3;9998;8;9996;1;10004;1;10005;30;;;10003.0;7428.0
2;900500;BANANAS;4786;6;4785;32;;;4792;32;;;;;4789.0;7827.828125
2;900500;PEARLS;9998;6;9996;2;9995;30;10004;2;10005;30;;;10001.0;7434.0
2;900500;COCONUTS;7917;159;;;;;7920;159;;;;;7918.5;14285.5
2;900500;PINA_COLADAS;14840;91;;;;;14843;91;;;;;14841.5;112737.5
2;900600;COCONUTS;7918;186;;;;;7921;186;;;;;7919.5;14564.75
2;900600;BANANAS;4786;29;;;;;4792;29;;;;;4789.0;7833.9921875
2;900600;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;7434.0
2;900600;PINA_COLADAS;14842;25;14841;57;;;14844;25;14845;57;;;14843.0;113275.5
2;900700;BANANAS;4787;4;4786;29;;;4793;29;;;;;4790.0;7845.2734375
2;900700;PEARLS;10000;3;9998;4;9996;2;10004;2;10005;27;;;10002.0;7434.0
2;900700;COCONUTS;7918;178;;;;;7921;178;;;;;7919.5;14529.5
2;900700;PINA_COLADAS;14840;21;14839;66;;;14842;21;14843;66;;;14841.0;112680.0
2;900800;PINA_COLADAS;14838;29;14837;54;;;14841;83;;;;;14839.5;112129.0
2;900800;COCONUTS;7919;211;;;;;7922;211;;;;;7920.5;14798.75
2;900800;BANANAS;4787;3;4786;22;;;4793;23;;;;;4790.0;7850.5546875
2;900800;PEARLS;9998;2;9996;1;9995;22;10004;1;10005;22;;;10001.0;7434.0
2;900900;BANANAS;4787;25;;;;;4793;25;;;;;4790.0;7852.7109375
2;900900;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;7434.0
2;900900;COCONUTS;7919;172;;;;;7922;172;;;;;7920.5;14872.25
2;900900;PINA_COLADAS;14839;97;;;;;14842;97;;;;;14840.5;112562.5
2;901000;BANANAS;4786;25;;;;;4793;26;;;;;4789.5;7885.376953125
2;901000;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;7437.0
2;901000;COCONUTS;7918;164;;;;;7921;164;;;;;7919.5;14627.0
2;901000;PINA_COLADAS;14838;25;14837;72;;;14840;25;14841;72;;;14839.0;112066.0
2;901100;BANANAS;4792;1;4787;2;4786;24;4793;26;;;;;4792.5;7885.154296875
2;901100;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;7437.0
2;901100;COCONUTS;7918;216;;;;;7920;80;7921;136;;;7919.0;14398.25
2;901100;PINA_COLADAS;14837;99;;;;;14840;99;;;;;14838.5;111927.0
2;901200;PINA_COLADAS;14835;94;;;;;14838;94;;;;;14836.5;111309.0
2;901200;BANANAS;4788;2;4787;27;;;4793;2;4794;25;;;4790.5;7888.486328125
2;901200;PEARLS;9998;2;9996;2;9995;25;10004;2;10005;25;;;10001.0;7437.0
2;901200;COCONUTS;7918;185;;;;;7920;185;;;;;7919.0;14388.0
2;901300;BANANAS;4788;6;4787;25;;;4794;25;;;;;4791.0;7889.1123046875
2;901300;PEARLS;9998;6;9996;1;9995;24;10004;1;10005;24;;;10001.0;7437.0
2;901300;COCONUTS;7918;67;7917;120;;;7920;187;;;;;7919.0;14345.0
2;901300;PINA_COLADAS;14836;90;;;;;14839;90;;;;;14837.5;111543.5
2;901400;BANANAS;4787;26;;;;;4793;26;;;;;4790.0;7887.9619140625
2;901400;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;7437.0
2;901400;COCONUTS;7918;155;;;;;7921;155;;;;;7919.5;14482.25
2;901400;PINA_COLADAS;14837;108;;;;;14840;108;;;;;14838.5;111978.0
2;901500;BANANAS;4787;24;;;;;4793;1;4794;23;;;4790.0;7888.6845703125
2;901500;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;7437.0
2;901500;COCONUTS;7918;145;;;;;7921;145;;;;;7919.5;14586.75
2;901500;PINA_COLADAS;14838;29;14837;72;;;14840;72;;;;;14839.0;111918.5
2;901600;PINA_COLADAS;14838;30;14837;63;;;14839;31;14841;93;;;14838.5;112119.0
2;901600;BANANAS;4788;11;4787;22;;;4794;23;;;;;4791.0;7889.3046875
2;901600;PEARLS;9998;10;9996;1;9995;22;10004;1;10005;22;;;10001.0;7437.0
2;901600;COCONUTS;7918;226;;;;;7921;226;;;;;7919.5;14482.5
2;901700;BANANAS;4793;1;4788;26;;;4795;26;;;;;4794.0;7890.82421875
2;901700;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;7437.0
2;901700;COCONUTS;7918;202;;;;;7921;202;;;;;7919.5;14488.25
2;901700;PINA_COLADAS;14838;96;;;;;14841;96;;;;;14839.5;112309.0
2;901800;BANANAS;4789;28;;;;;4795;28;;;;;4792.0;7892.021484375
2;901800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;7440.0
2;901800;COCONUTS;7917;41;7916;141;;;7919;182;;;;;7918.0;14015.25
2;901800;PINA_COLADAS;14836;39;14835;52;;;14839;91;;;;;14837.5;111526.5
2;901900;PINA_COLADAS;14835;40;14834;75;;;14837;40;14838;75;;;14836.0;111155.0
2;901900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;7440.0
2;901900;BANANAS;4793;5;4789;28;;;4795;28;;;;;4794.0;7892.181640625
2;901900;COCONUTS;7916;149;;;;;7919;149;;;;;7917.5;13915.25
2;902000;PEARLS;9998;9;9996;2;9995;26;10004;2;10005;26;;;10001.0;7440.0
2;902000;BANANAS;4790;9;4789;28;;;4795;28;;;;;4792.5;7892.1728515625
2;902000;COCONUTS;7917;207;;;;;7919;80;7920;127;;;7918.0;14088.5
2;902000;PINA_COLADAS;14836;90;;;;;14839;90;;;;;14837.5;111688.5
2;902100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;7440.0
2;902100;BANANAS;4790;1;4789;24;;;4796;25;;;;;4793.0;7893.314453125
2;902100;COCONUTS;7917;153;;;;;7920;153;;;;;7918.5;14162.0
2;902100;PINA_COLADAS;14838;114;;;;;14841;114;;;;;14839.5;112156.0
2;902200;PEARLS;9998;6;9995;28;;;10005;28;;;;;10001.5;7440.0
2;902200;BANANAS;4790;6;4789;28;;;4796;28;;;;;4793.0;7893.6103515625
2;902200;COCONUTS;7916;188;;;;;7919;188;;;;;7917.5;13966.25
2;902200;PINA_COLADAS;14841;40;14840;95;;;14843;35;14844;60;;;14842.0;112945.5
2;902300;PINA_COLADAS;14842;81;;;;;14845;81;;;;;14843.5;113439.0
2;902300;PEARLS;9998;7;9995;21;;;10005;21;;;;;10001.5;7440.0
2;902300;BANANAS;4790;7;4789;21;;;4796;21;;;;;4793.0;7892.6767578125
2;902300;COCONUTS;7917;190;;;;;7919;57;7920;133;;;7918.0;14074.5
2;902400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;7440.0
2;902400;BANANAS;4789;22;;;;;4796;22;;;;;4792.5;7893.5224609375
2;902400;COCONUTS;7916;156;;;;;7919;156;;;;;7917.5;13858.0
2;902400;PINA_COLADAS;14841;100;;;;;14844;100;;;;;14842.5;113062.5
2;902500;PEARLS;9998;3;9996;2;9995;29;10004;2;10005;29;;;10001.0;7440.0
2;902500;BANANAS;4790;4;4789;29;;;4796;31;;;;;4793.0;7893.330078125
2;902500;COCONUTS;7915;157;7914;140;;;7917;219;;;;;7916.0;13376.5
2;902500;PINA_COLADAS;14837;94;;;;;14840;94;;;;;14838.5;111913.0
2;902600;PEARLS;9996;2;9995;23;;;10002;9;10004;2;10005;23;9999.0;7440.0
2;902600;BANANAS;4790;2;4789;23;;;4794;9;4796;25;;;4792.0;7893.3369140625
2;902600;COCONUTS;7915;162;;;;;7918;162;;;;;7916.5;13656.5
2;902600;PINA_COLADAS;14839;104;;;;;14842;104;;;;;14840.5;112622.0
2;902700;PINA_COLADAS;14837;30;14836;69;;;14838;39;14839;30;14840;69;14837.5;111802.0
2;902700;BANANAS;4791;5;4790;27;;;4797;27;;;;;4794.0;7894.4091796875
2;902700;PEARLS;9998;5;9995;27;;;10005;27;;;;;10001.5;7440.0
2;902700;COCONUTS;7915;192;;;;;7918;192;;;;;7916.5;13537.5
2;902800;BANANAS;4790;21;;;;;4794;5;4796;21;;;4792.0;7893.8056640625
2;902800;PEARLS;9995;21;;;;;10002;5;10005;21;;;9998.5;7440.0
2;902800;COCONUTS;7916;157;;;;;7919;157;;;;;7917.5;13877.0
2;902800;PINA_COLADAS;14838;105;;;;;14841;105;;;;;14839.5;112276.0
2;902900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;7440.0
2;902900;COCONUTS;7915;188;;;;;7918;188;;;;;7916.5;13595.75
2;902900;PINA_COLADAS;14836;21;14835;58;;;14839;79;;;;;14837.5;111527.0
2;902900;BANANAS;4789;29;;;;;4796;29;;;;;4792.5;7915.84375
2;903000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;7440.0
2;903000;COCONUTS;7915;188;;;;;7918;188;;;;;7916.5;13490.25
2;903000;PINA_COLADAS;14834;86;;;;;14837;86;;;;;14835.5;111034.0
2;903000;BANANAS;4790;26;;;;;4796;26;;;;;4793.0;7917.484375
2;903100;PINA_COLADAS;14832;86;;;;;14835;86;;;;;14833.5;110448.5
2;903100;BANANAS;4791;8;4790;23;;;4796;23;;;;;4793.5;7917.53125
2;903100;PEARLS;9998;8;9996;1;9995;22;10004;1;10005;22;;;10001.0;7440.0
2;903100;COCONUTS;7914;199;;;;;7917;199;;;;;7915.5;13328.0
2;903200;BANANAS;4789;22;;;;;4796;22;;;;;4792.5;7910.1953125
2;903200;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;7440.0
2;903200;COCONUTS;7912;181;;;;;7913;68;7915;181;;;7912.5;12650.0
2;903200;PINA_COLADAS;14825;62;;;;;14826;3;14828;28;14829;62;14825.5;108467.0
2;903300;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;7440.0
2;903300;COCONUTS;7913;208;;;;;7915;60;7916;148;;;7914.0;12771.5
2;903300;PINA_COLADAS;14824;81;;;;;14827;81;;;;;14825.5;108033.5
2;903300;BANANAS;4789;30;;;;;4795;30;;;;;4792.0;7905.515625
2;903400;PEARLS;9996;2;9995;26;;;10002;6;10004;2;10005;26;9999.0;7440.0
2;903400;COCONUTS;7913;197;;;;;7916;197;;;;;7914.5;12793.0
2;903400;PINA_COLADAS;14823;99;;;;;14824;28;14826;99;;;14823.5;107825.0
2;903400;BANANAS;4789;28;;;;;4794;6;4795;2;4796;26;4791.5;7907.6640625
2;903500;PINA_COLADAS;14824;39;14823;91;;;14826;91;;;;;14825.0;107822.5
2;903500;BANANAS;4794;1;4789;28;;;4796;28;;;;;4795.0;7910.0703125
2;903500;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;7440.0
2;903500;COCONUTS;7913;51;7912;104;;;7915;155;;;;;7914.0;12721.0
2;903600;BANANAS;4790;2;4789;27;;;4796;29;;;;;4793.0;7914.46875
2;903600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;7440.0
2;903600;COCONUTS;7914;62;7913;111;;;7916;173;;;;;7915.0;13018.5
