timestamp,ORCHIDS,TRANSPORT_FEES,EXPORT_TARIFF,IMPORT_TARIFF,SUNLIGHT,HUMIDITY,DAY,CHOCOLATE,GIFT_BASKET,ROSES,STRAWBERRIES,COCONUT,COCONUT_COUPON
602400,1030.75,0.9,9.5,-4.5,1963.2959,71.07158,1,7864.5,70862.5,14538.5,4081.0,10049.0,660.5
602500,1031.75,0.9,9.5,-4.5,1963.878,71.07455,1,7864.0,70863.5,14539.5,4080.5,10049.0,661.5
602600,1030.75,0.9,9.5,-4.5,1964.4624,71.07751,1,7864.0,70854.0,14537.5,4080.5,10048.5,660.5
602700,1030.5,0.9,9.5,-4.5,1965.049,71.080475,1,7863.5,70844.5,14537.0,4080.5,10051.0,661.5
602800,1030.5,0.9,9.5,-4.5,1965.6376,71.083435,1,7863.0,70838.5,14530.5,4080.0,10050.0,662.5
602900,1031.25,0.9,9.5,-4.5,1966.2284,71.0864,1,7862.5,70836.5,14532.5,4080.0,10049.5,660.5
603000,1029.25,0.9,9.5,-4.5,1966.8214,71.08936,1,7861.5,70824.5,14531.5,4080.0,10049.5,662.5
603100,1029.75,0.9,9.5,-4.5,1967.4165,71.09232,1,7862.0,70833.5,14528.5,4080.0,10052.0,663.5
603200,1030.25,0.9,9.5,-4.5,1968.0138,71.09528,1,7862.5,70838.0,14533.0,4080.0,10052.5,661.5
603300,1030.25,0.9,9.5,-4.5,1968.6132,71.09824,1,7862.5,70837.5,14532.0,4080.5,10052.5,661.5
603400,1030.0,0.9,9.5,-4.5,1969.2147,71.101204,1,7861.5,70832.5,14530.0,4080.0,10051.5,660.0
603500,1031.75,0.9,9.5,-4.5,1969.8184,71.104164,1,7863.0,70834.5,14527.5,4080.0,10053.5,660.5
603600,1031.25,0.9,9.5,-4.5,1970.4241,71.10712,1,7863.5,70833.5,14530.0,4080.0,10053.5,660.5
603700,1030.25,0.9,9.5,-4.5,1971.032,71.11008,1,7863.5,70833.5,14530.0,4080.0,10054.0,662.5
603800,1031.25,0.9,9.5,-4.5,1971.6418,71.11303,1,7864.0,70835.5,14528.5,4080.0,10055.5,664.5
603900,1031.75,0.9,9.5,-4.5,1972.2539,71.11599,1,7862.5,70823.0,14524.5,4080.0,10055.0,664.5
604000,1031.75,0.9,9.5,-4.5,1972.868,71.11894,1,7863.0,70819.5,14522.0,4079.5,10056.0,665.5
604100,1030.75,0.9,9.5,-4.5,1973.4841,71.1219,1,7862.5,70823.5,14522.5,4080.0,10054.5,664.5
604200,1032.25,0.9,9.5,-4.5,1974.1024,71.124855,1,7863.5,70828.5,14522.5,4079.5,10054.5,664.5
604300,1032.0,0.9,9.5,-4.5,1974.7227,71.12781,1,7863.0,70814.5,14516.5,4079.0,10055.0,664.5
604400,1033.25,0.9,9.5,-4.5,1975.345,71.13076,1,7863.5,70813.5,14514.0,4080.0,10054.0,662.5
604500,1032.75,0.9,9.5,-4.5,1975.9694,71.13371,1,7864.5,70819.5,14514.5,4079.5,10054.5,662.5
604600,1032.25,0.9,9.5,-4.5,1976.5958,71.13667,1,7864.5,70817.5,14521.5,4079.5,10054.0,661.5
604700,1031.25,0.9,9.5,-4.5,1977.2242,71.139626,1,7862.5,70812.0,14519.0,4079.5,10054.5,661.5
604800,1031.25,0.9,9.5,-4.5,1977.8546,71.14258,1,7863.5,70804.5,14512.5,4079.0,10052.5,660.5
604900,1031.5,0.9,9.5,-4.5,1978.487,71.14553,1,7863.0,70802.5,14514.5,4079.0,10054.5,660.5
605000,1030.75,0.9,9.5,-4.5,1979.1216,71.14848,1,7863.5,70792.5,14512.5,4078.5,10054.5,661.5
605100,1029.75,0.9,9.5,-4.5,1979.758,71.151436,1,7864.0,70784.0,14508.5,4078.5,10056.0,662.5
605200,1029.5,0.9,9.5,-4.5,1980.3965,71.15439,1,7864.0,70779.5,14510.0,4077.5,10056.5,664.5
605300,1030.75,0.9,9.5,-4.5,1981.0369,71.15734,1,7864.5,70771.5,14509.5,4076.5,10056.0,665.0
605400,1031.0,0.9,9.5,-4.5,1981.6792,71.16029,1,7865.5,70782.5,14506.5,4077.5,10056.5,666.5
605500,1030.75,0.9,9.5,-4.5,1982.3235,71.163246,1,7864.5,70781.5,14502.5,4077.5,10056.0,666.5
605600,1033.25,0.9,9.5,-4.5,1982.9698,71.1662,1,7865.5,70775.5,14501.5,4077.5,10057.5,668.5
605700,1035.25,0.9,9.5,-4.5,1983.618,71.16915,1,7864.5,70779.5,14501.5,4077.0,10057.0,667.5
605800,1035.25,0.9,9.5,-4.5,1984.2682,71.172104,1,7865.0,70773.0,14496.5,4076.0,10058.0,668.5
605900,1034.25,0.9,9.5,-4.5,1984.9203,71.17506,1,7865.5,70785.0,14499.0,4076.0,10057.0,667.5
606000,1033.75,0.9,9.5,-4.5,1985.5743,71.17801,1,7865.5,70778.5,14495.5,4075.0,10056.5,668.5
606100,1033.75,0.9,9.5,-4.5,1986.2303,71.18096,1,7865.0,70782.5,14498.5,4075.5,10056.0,669.0
606200,1032.75,0.9,9.5,-4.5,1986.8882,71.183914,1,7866.0,70783.5,14499.5,4075.0,10056.0,669.5
606300,1032.5,0.9,9.5,-4.5,1987.5479,71.18687,1,7864.5,70781.5,14498.5,4075.5,10057.0,669.5
606400,1032.75,0.9,9.5,-4.5,1988.2096,71.18983,1,7862.5,70776.5,14499.5,4075.5,10057.5,671.5
606500,1033.0,0.9,9.5,-4.5,1988.873,71.19278,1,7862.5,70779.5,14497.5,4075.5,10057.0,670.5
606600,1033.25,0.9,9.5,-4.5,1989.5385,71.19573,1,7863.0,70778.0,14496.5,4076.0,10057.5,673.5
606700,1033.5,0.9,9.5,-4.5,1990.2057,71.19869,1,7863.5,70785.5,14501.0,4075.5,10056.0,672.5
606800,1034.75,0.9,9.5,-4.5,1990.8749,71.201645,1,7863.5,70782.5,14499.5,4076.0,10056.5,674.5
606900,1035.25,0.9,9.5,-4.5,1991.5459,71.204605,1,7863.5,70785.5,14501.0,4076.0,10057.5,675.5
607000,1036.75,0.9,9.5,-4.5,1992.2188,71.20756,1,7863.5,70778.5,14498.5,4076.0,10059.5,675.5
607100,1036.75,0.9,9.5,-4.5,1992.8934,71.21052,1,7863.0,70780.0,14498.0,4075.5,10060.0,673.5
607200,1034.75,0.9,9.5,-4.5,1993.5698,71.21348,1,7863.5,70786.5,14500.5,4075.0,10059.5,673.5
607300,1033.25,0.9,9.5,-4.5,1994.2482,71.21644,1,7863.0,70764.5,14496.5,4075.5,10058.5,673.5
607400,1035.25,0.9,9.5,-4.5,1994.9283,71.2194,1,7863.5,70770.5,14497.5,4075.5,10058.5,671.5
607500,1036.75,0.9,9.5,-4.5,1995.6104,71.22236,1,7862.0,70758.5,14491.5,4075.5,10058.5,671.5
607600,1037.75,0.9,9.5,-4.5,1996.2941,71.22532,1,7861.0,70761.5,14487.5,4075.0,10058.0,673.5
607700,1038.75,0.9,9.5,-4.5,1996.9796,71.22828,1,7861.5,70759.5,14486.5,4075.5,10057.5,674.5
607800,1039.25,0.9,9.5,-4.5,1997.6669,71.23125,1,7862.0,70777.5,14488.5,4075.5,10057.5,673.5
607900,1038.25,0.9,9.5,-4.5,1998.3561,71.23421,1,7862.5,70781.5,14490.5,4075.5,10058.0,674.5
608000,1038.0,0.9,9.5,-4.5,1999.0469,71.237175,1,7863.0,70786.5,14487.5,4075.5,10057.5,674.5
608100,1039.25,0.9,9.5,-4.5,1999.7395,71.24014,1,7862.5,70787.5,14486.5,4076.0,10056.0,674.5
608200,1039.0,0.9,9.5,-4.5,2000.434,71.24311,1,7862.5,70784.5,14487.0,4075.5,10057.5,676.5
608300,1040.25,0.9,9.5,-4.5,2001.1301,71.24608,1,7861.5,70778.5,14482.5,4075.5,10057.5,674.5
608400,1040.25,0.9,9.5,-4.5,2001.828,71.24905,1,7861.5,70771.5,14483.5,4075.0,10058.5,673.5
608500,1040.25,0.9,9.5,-4.5,2002.5276,71.252014,1,7861.5,70773.5,14486.5,4074.5,10058.5,675.5
608600,1039.25,0.9,9.5,-4.5,2003.2289,71.25499,1,7861.5,70776.5,14489.5,4073.5,10059.5,676.5
608700,1038.75,0.9,9.5,-4.5,2003.9319,71.25796,1,7861.5,70773.5,14488.0,4073.5,10059.0,675.5
608800,1037.75,0.9,9.5,-4.5,2004.6367,71.26093,1,7863.0,70781.5,14486.5,4073.5,10059.5,675.5
608900,1038.25,0.9,9.5,-4.5,2005.3431,71.26391,1,7861.5,70780.5,14483.5,4074.0,10060.0,675.5
609000,1038.25,0.9,9.5,-4.5,2006.0513,71.266884,1,7862.0,70775.5,14482.0,4073.5,10060.5,675.5
609100,1037.25,0.9,9.5,-4.5,2006.7611,71.26986,1,7862.5,70778.0,14481.0,4073.5,10059.5,677.5
609200,1034.75,0.9,9.5,-4.5,2007.4727,71.27284,1,7864.0,70776.5,14482.5,4073.5,10058.0,675.5
609300,1033.75,0.9,9.5,-4.5,2008.1858,71.27582,1,7864.0,70774.5,14482.5,4073.5,10059.5,674.5
609400,1033.75,0.9,9.5,-4.5,2008.9006,71.2788,1,7863.5,70771.5,14479.5,4074.5,10059.5,677.5
609500,1033.75,0.9,9.5,-4.5,2009.6172,71.281784,1,7864.5,70793.5,14481.5,4075.5,10061.5,679.5
609600,1033.25,0.9,9.5,-4.5,2010.3353,71.28477,1,7864.5,70788.5,14483.5,4075.0,10061.5,678.0
609700,1033.5,0.9,9.5,-4.5,2011.055,71.28776,1,7865.5,70783.5,14482.0,4075.0,10060.5,679.5
609800,1031.75,0.9,9.5,-4.5,2011.7765,71.29074,1,7864.5,70773.5,14481.0,4075.0,10060.5,677.5
609900,1032.75,0.9,9.5,-4.5,2012.4995,71.29373,1,7863.5,70772.5,14480.5,4075.5,10061.5,676.5
610000,1034.75,0.9,9.5,-4.5,2013.2241,71.29672,1,7863.0,70767.0,14475.5,4075.5,10061.0,675.5
610100,1036.75,0.9,9.5,-4.5,2013.9504,71.29971,1,7862.5,70770.5,14475.5,4076.5,10061.5,676.5
610200,1037.25,0.9,9.5,-4.5,2014.6782,71.30271,1,7863.0,70781.5,14477.5,4076.0,10063.5,677.5
610300,1035.25,0.9,9.5,-4.5,2015.4077,71.30571,1,7864.5,70785.5,14482.5,4076.0,10062.0,676.5
610400,1034.25,0.9,9.5,-4.5,2016.1387,71.30871,1,7865.0,70792.5,14482.5,4077.0,10062.5,675.5
610500,1033.25,0.9,9.5,-4.5,2016.8713,71.31171,1,7866.5,70797.5,14481.5,4077.5,10062.0,676.5
610600,1033.75,0.9,9.5,-4.5,2017.6055,71.314705,1,7866.5,70775.5,14480.5,4077.0,10061.5,675.5
610700,1032.75,0.9,9.5,-4.5,2018.3413,71.31771,1,7865.5,70777.5,14482.0,4076.5,10061.5,675.5
610800,1033.25,0.9,9.5,-4.5,2019.0786,71.32072,1,7864.0,70761.5,14484.0,4075.5,10063.0,675.5
610900,1032.75,0.9,9.5,-4.5,2019.8174,71.32372,1,7865.0,70773.5,14481.5,4075.0,10061.5,676.5
611000,1033.25,0.9,9.5,-4.5,2020.5577,71.32673,1,7866.5,70774.5,14481.5,4075.5,10061.0,675.5
611100,1031.75,0.9,9.5,-4.5,2021.2997,71.32974,1,7866.5,70796.5,14483.5,4075.5,10060.5,675.5
611200,1031.5,0.9,9.5,-4.5,2022.0431,71.332756,1,7868.5,70794.5,14477.5,4075.5,10062.0,676.5
611300,1031.75,0.9,9.5,-4.5,2022.7881,71.33577,1,7869.5,70808.5,14481.0,4076.5,10061.5,675.5
611400,1032.25,0.9,9.5,-4.5,2023.5345,71.33878,1,7867.0,70786.0,14480.0,4076.0,10061.5,676.5
611500,1030.75,0.9,9.5,-4.5,2024.2825,71.341805,1,7868.5,70796.5,14482.0,4076.5,10061.5,676.5
611600,1031.25,0.9,9.5,-4.5,2025.032,71.344826,1,7869.0,70802.5,14481.5,4076.5,10059.5,675.0
611700,1032.25,0.9,9.5,-4.5,2025.7828,71.347855,1,7868.5,70796.5,14480.5,4076.5,10061.0,677.5
611800,1032.25,0.9,9.5,-4.5,2026.5353,71.350876,1,7868.5,70808.5,14480.5,4077.0,10060.0,674.5
611900,1033.25,0.9,9.5,-4.5,2027.2892,71.353905,1,7868.5,70807.5,14480.5,4077.5,10059.0,673.5
612000,1033.25,0.9,9.5,-4.5,2028.0446,71.35693,1,7868.5,70816.5,14483.0,4077.5,10059.0,672.5
612100,1032.25,0.9,9.5,-4.5,2028.8013,71.35997,1,7868.5,70817.5,14482.0,4077.0,10060.5,674.5
612200,1033.75,0.9,9.5,-4.5,2029.5596,71.36301,1,7868.5,70818.5,14478.5,4077.5,10060.5,674.5
612300,1031.75,0.9,9.5,-4.5,2030.3192,71.36604,1,7868.5,70818.5,14476.5,4077.5,10060.0,675.5
612400,1031.75,0.9,9.5,-4.5,2031.0803,71.36908,1,7868.0,70814.0,14473.5,4077.5,10059.5,673.5
612500,1032.0,0.9,9.5,-4.5,2031.8429,71.37212,1,7869.5,70829.0,14475.5,4078.5,10058.5,670.5
612600,1033.25,0.9,9.5,-4.5,2032.6068,71.37517,1,7871.0,70816.0,14472.5,4078.5,10060.5,671.5
612700,1034.25,0.9,9.5,-4.5,2033.3722,71.37822,1,7869.5,70816.5,14476.5,4079.0,10059.5,672.5
612800,1032.75,0.9,9.5,-4.5,2034.1389,71.38127,1,7870.0,70821.5,14476.5,4079.5,10061.0,673.5
612900,1030.75,0.9,9.5,-4.5,2034.9071,71.38432,1,7870.5,70829.0,14475.5,4079.0,10061.0,674.0
613000,1031.75,0.9,9.5,-4.5,2035.6766,71.38738,1,7872.0,70848.5,14479.0,4079.0,10061.0,673.5
613100,1031.75,0.9,9.5,-4.5,2036.4476,71.390434,1,7871.0,70854.5,14478.0,4079.5,10062.0,674.5
613200,1032.25,0.9,9.5,-4.5,2037.2198,71.3935,1,7870.5,70853.5,14476.5,4079.0,10061.5,674.5
613300,1032.75,0.9,9.5,-4.5,2037.9935,71.39656,1,7869.5,70855.5,14478.5,4079.0,10059.0,671.5
613400,1032.5,0.9,9.5,-4.5,2038.7686,71.39963,1,7870.5,70861.5,14480.5,4078.5,10056.5,671.5
613500,1031.25,0.9,9.5,-4.5,2039.5448,71.4027,1,7873.0,70875.0,14477.5,4079.0,10057.5,669.5
613600,1030.75,0.9,9.5,-4.5,2040.3225,71.40577,1,7874.0,70886.5,14484.0,4079.0,10057.5,671.0
613700,1030.75,0.9,9.5,-4.5,2041.1016,71.408844,1,7873.5,70879.5,14485.5,4079.0,10056.0,669.5
613800,1032.25,0.9,9.5,-4.5,2041.8818,71.41193,1,7873.5,70874.5,14481.5,4078.5,10053.0,667.5
613900,1032.75,0.9,9.5,-4.5,2042.6636,71.41501,1,7873.5,70874.0,14480.5,4078.5,10053.5,667.5
614000,1032.25,0.9,9.5,-4.5,2043.4465,71.41809,1,7873.0,70878.0,14483.0,4078.5,10052.5,667.5
614100,1030.75,0.9,9.5,-4.5,2044.2308,71.42118,1,7874.5,70884.5,14483.5,4078.0,10052.5,666.5
614200,1030.75,0.9,9.5,-4.5,2045.0164,71.42427,1,7875.0,70888.5,14485.5,4078.0,10051.5,665.5
614300,1028.75,0.9,9.5,-4.5,2045.8032,71.42737,1,7873.5,70891.5,14491.5,4077.5,10053.5,666.5
614400,1030.25,0.9,9.5,-4.5,2046.5913,71.43046,1,7872.5,70886.5,14494.0,4077.5,10052.5,667.5
614500,1030.0,0.9,9.5,-4.5,2047.3807,71.43356,1,7872.5,70892.5,14499.5,4077.5,10052.0,666.5
614600,1031.25,0.9,9.5,-4.5,2048.1714,71.43667,1,7872.5,70901.5,14501.0,4077.5,10050.5,666.5
614700,1032.25,0.9,9.5,-4.5,2048.9631,71.43977,1,7873.0,70889.5,14499.0,4077.0,10050.0,666.5
614800,1033.25,0.9,9.5,-4.5,2049.7563,71.44288,1,7874.0,70894.5,14502.5,4076.5,10049.0,666.5
614900,1033.0,0.9,9.5,-4.5,2050.5508,71.44599,1,7872.5,70894.5,14500.5,4077.5,10047.5,665.0
615000,1032.25,0.9,9.5,-4.5,2051.3464,71.44911,1,7872.0,70887.5,14503.0,4077.5,10048.0,663.5
615100,1030.75,0.9,9.5,-4.5,2052.1433,71.45223,1,7871.5,70880.5,14504.5,4077.0,10046.5,664.5
615200,1029.25,0.9,9.5,-4.5,2052.9414,71.45535,1,7871.5,70880.5,14502.0,4077.0,10047.0,666.0
615300,1027.25,0.9,9.5,-4.5,2053.7405,71.45848,1,7871.0,70870.5,14500.0,4077.0,10045.0,663.5
615400,1027.75,0.9,9.5,-4.5,2054.541,71.46162,1,7869.5,70866.0,14499.5,4076.5,10043.5,662.5
615500,1027.75,0.9,9.5,-4.5,2055.3428,71.464745,1,7870.0,70866.5,14500.0,4076.5,10044.5,661.5
615600,1029.25,0.9,9.5,-4.5,2056.1455,71.46789,1,7870.0,70870.5,14503.5,4077.0,10045.5,662.5
615700,1028.25,0.9,9.5,-4.5,2056.9495,71.47102,1,7869.5,70857.5,14503.5,4077.5,10045.5,660.5
615800,1028.25,0.9,9.5,-4.5,2057.7546,71.474174,1,7870.0,70877.5,14508.5,4077.5,10043.0,658.5
615900,1027.25,0.9,9.5,-4.5,2058.561,71.47732,1,7870.0,70886.5,14510.5,4078.5,10042.5,658.5
616000,1028.25,0.9,9.5,-4.5,2059.3687,71.48047,1,7868.5,70874.5,14508.5,4077.5,10042.0,656.5
616100,1028.25,0.9,9.5,-4.5,2060.1772,71.48363,1,7867.5,70870.5,14507.0,4077.5,10042.0,656.5
616200,1028.25,0.9,9.5,-4.5,2060.987,71.486786,1,7868.0,70878.5,14507.0,4077.5,10042.5,656.5
616300,1027.25,0.9,9.5,-4.5,2061.798,71.48995,1,7867.0,70873.5,14505.5,4078.0,10042.5,656.5
616400,1028.25,0.9,9.5,-4.5,2062.61,71.49312,1,7866.5,70866.5,14505.0,4077.5,10040.5,656.0
616500,1028.75,0.9,9.5,-4.5,2063.423,71.49629,1,7866.5,70876.0,14507.0,4077.5,10038.5,655.0
616600,1029.0,0.9,9.5,-4.5,2064.2375,71.499466,1,7865.5,70869.5,14507.5,4077.5,10036.0,654.5
616700,1027.75,0.9,9.5,-4.5,2065.0527,71.50265,1,7866.5,70889.5,14510.0,4078.0,10037.5,655.0
616800,1028.0,0.9,9.5,-4.5,2065.8694,71.50583,1,7866.5,70893.5,14508.0,4078.0,10035.0,652.5
616900,1029.75,0.9,9.5,-4.5,2066.6868,71.50902,1,7866.5,70883.0,14505.5,4078.0,10034.0,652.5
617000,1029.75,0.9,9.5,-4.5,2067.5054,71.51221,1,7867.0,70886.5,14501.5,4078.0,10035.5,654.5
617100,1029.75,0.9,9.5,-4.5,2068.3252,71.5154,1,7867.5,70883.5,14496.5,4077.5,10036.0,652.5
617200,1028.25,0.9,9.5,-4.5,2069.146,71.51861,1,7867.0,70888.5,14495.5,4077.5,10036.5,652.5
617300,1028.75,0.9,9.5,-4.5,2069.9678,71.521805,1,7866.5,70881.5,14495.5,4078.0,10036.5,653.0
617400,1028.75,0.9,9.5,-4.5,2070.7905,71.52502,1,7866.5,70891.0,14494.5,4078.0,10036.5,652.5
617500,1029.0,0.9,9.5,-4.5,2071.6145,71.52823,1,7866.0,70885.5,14494.5,4077.5,10037.5,652.5
617600,1030.25,0.9,9.5,-4.5,2072.4395,71.53145,1,7865.0,70889.5,14500.0,4077.5,10040.0,653.5
617700,1029.25,0.9,9.5,-4.5,2073.2654,71.53467,1,7863.5,70883.5,14497.0,4078.0,10041.0,656.5
617800,1029.25,0.9,9.5,-4.5,2074.0923,71.537895,1,7865.5,70895.5,14496.0,4078.0,10040.5,656.5
617900,1029.25,0.9,9.5,-4.5,2074.9204,71.54112,1,7865.5,70904.5,14494.5,4078.0,10039.5,655.5
618000,1029.75,0.9,9.5,-4.5,2075.7493,71.54436,1,7866.0,70899.5,14492.0,4078.0,10039.5,657.5
618100,1030.75,0.9,9.5,-4.5,2076.5793,71.54759,1,7864.5,70907.5,14495.5,4078.5,10040.0,655.5
618200,1032.75,0.9,9.5,-4.5,2077.4102,71.55084,1,7865.0,70922.5,14495.5,4078.5,10040.0,656.5
618300,1033.75,0.9,9.5,-4.5,2078.2422,71.554085,1,7865.5,70921.0,14498.5,4078.0,10040.0,655.5
618400,1035.25,0.9,9.5,-4.5,2079.075,71.55734,1,7866.5,70917.5,14495.5,4077.5,10039.5,655.5
618500,1035.5,0.9,9.5,-4.5,2079.909,71.56059,1,7867.5,70929.0,14500.5,4077.5,10038.0,655.5
618600,1036.25,0.9,9.5,-4.5,2080.7437,71.56386,1,7867.0,70941.5,14506.5,4078.5,10034.5,652.5
618700,1037.25,0.9,9.5,-4.5,2081.5793,71.56712,1,7867.5,70934.5,14504.5,4078.0,10034.5,653.5
618800,1037.25,0.9,9.5,-4.5,2082.4163,71.5704,1,7866.5,70918.5,14504.0,4077.0,10035.0,652.5
618900,1038.25,0.9,9.5,-4.5,2083.2537,71.57367,1,7866.0,70914.5,14503.5,4077.0,10035.0,654.5
619000,1038.75,0.9,9.5,-4.5,2084.0923,71.57695,1,7867.0,70922.5,14505.0,4077.5,10034.0,653.5
619100,1039.25,0.9,9.5,-4.5,2084.932,71.58024,1,7869.0,70922.5,14501.5,4078.0,10033.0,652.5
619200,1039.25,0.9,9.5,-4.5,2085.7722,71.58353,1,7868.0,70920.5,14502.5,4077.5,10033.0,651.5
619300,1039.25,0.9,9.5,-4.5,2086.6135,71.58682,1,7866.0,70913.5,14504.5,4077.5,10032.5,653.5
619400,1038.25,0.9,9.5,-4.5,2087.4556,71.59012,1,7867.0,70910.0,14502.5,4077.0,10032.5,654.0
619500,1039.25,0.9,9.5,-4.5,2088.2986,71.59343,1,7865.5,70902.5,14496.5,4077.0,10031.5,652.5
619600,1037.75,0.9,9.5,-4.5,2089.1426,71.59673,1,7865.5,70901.5,14494.5,4077.5,10032.5,652.5
619700,1037.25,0.9,9.5,-4.5,2089.9873,71.60005,1,7865.5,70888.5,14493.5,4077.5,10032.5,654.5
619800,1038.75,0.9,9.5,-4.5,2090.833,71.60337,1,7865.0,70890.5,14495.5,4077.5,10031.0,653.5
619900,1038.75,0.9,9.5,-4.5,2091.6797,71.6067,1,7865.5,70883.5,14493.5,4077.0,10031.0,653.5
620000,1040.75,0.9,9.5,-4.5,2092.5269,71.61002,1,7865.0,70886.5,14490.5,4077.0,10032.0,654.5
620100,1039.75,0.9,9.5,-4.5,2093.3752,71.613365,1,7864.0,70884.5,14492.0,4077.0,10031.0,653.5
620200,1039.75,0.9,9.5,-4.5,2094.224,71.6167,1,7866.0,70874.5,14493.0,4077.0,10030.0,653.5
620300,1039.25,0.9,9.5,-4.5,2095.074,71.62005,1,7864.0,70883.5,14495.0,4078.0,10031.0,653.5
620400,1038.25,0.9,9.5,-4.5,2095.9248,71.6234,1,7864.5,70890.5,14495.0,4078.0,10032.0,652.5
620500,1038.5,0.9,9.5,-4.5,2096.7761,71.626755,1,7865.0,70892.5,14497.5,4078.0,10032.0,653.0
620600,1040.75,0.9,9.5,-4.5,2097.6284,71.63012,1,7863.5,70881.5,14499.0,4078.0,10030.5,651.5
620700,1040.25,0.9,9.5,-4.5,2098.4817,71.633484,1,7861.5,70869.5,14494.5,4077.5,10030.5,652.5
620800,1039.75,0.9,9.5,-4.5,2099.3354,71.636856,1,7859.5,70858.5,14494.5,4077.5,10031.0,650.5
620900,1040.0,0.9,9.5,-4.5,2100.1902,71.640236,1,7859.5,70867.5,14496.5,4077.0,10031.0,650.5
621000,1042.25,0.9,9.5,-4.5,2101.0454,71.643616,1,7859.5,70864.5,14496.5,4077.0,10032.0,650.5
621100,1042.25,0.9,9.5,-4.5,2101.9016,71.64701,1,7860.0,70863.5,14500.5,4076.5,10032.0,648.5
621200,1041.25,0.9,9.5,-4.5,2102.7585,71.6504,1,7858.0,70857.5,14499.5,4076.5,10033.5,648.5
621300,1041.75,0.9,9.5,-4.5,2103.6162,71.6538,1,7858.5,70858.5,14501.5,4076.5,10033.5,649.5
621400,1041.25,0.9,9.5,-4.5,2104.4746,71.6572,1,7858.0,70840.0,14497.5,4075.5,10033.5,647.5
621500,1042.75,0.9,9.5,-4.5,2105.3337,71.66062,1,7857.5,70846.0,14497.5,4076.0,10034.0,649.5
621600,1043.25,0.9,9.5,-4.5,2106.1936,71.66403,1,7856.5,70835.5,14496.0,4076.0,10034.0,648.5
621700,1043.5,0.9,9.5,-4.5,2107.0542,71.66746,1,7858.0,70840.5,14493.5,4076.5,10033.5,648.0
621800,1044.25,0.9,9.5,-4.5,2107.9155,71.67088,1,7859.0,70843.5,14489.5,4076.5,10034.5,648.5
621900,1044.25,0.9,9.5,-4.5,2108.7776,71.674324,1,7859.5,70839.5,14490.5,4076.5,10034.5,647.5
622000,1045.75,0.9,9.5,-4.5,2109.6401,71.677765,1,7861.5,70848.5,14491.5,4076.5,10034.5,647.0
622100,1046.75,0.9,9.5,-4.5,2110.5037,71.681206,1,7861.0,70851.5,14489.5,4076.5,10033.0,645.5
622200,1044.75,0.9,9.5,-4.5,2111.3677,71.68466,1,7860.5,70844.0,14486.0,4076.5,10033.5,643.5
622300,1045.25,0.9,9.5,-4.5,2112.2324,71.68812,1,7861.5,70839.5,14483.5,4076.5,10035.5,645.5
622400,1044.25,0.9,9.5,-4.5,2113.0977,71.69158,1,7860.0,70836.0,14485.5,4076.5,10037.0,646.0
622500,1043.75,0.9,9.5,-4.5,2113.9636,71.69505,1,7859.5,70827.5,14482.5,4076.0,10036.0,644.5
622600,1043.25,0.9,9.5,-4.5,2114.8303,71.698524,1,7859.5,70832.0,14485.5,4075.5,10039.5,646.5
622700,1042.25,0.9,9.5,-4.5,2115.6978,71.70201,1,7860.5,70834.5,14480.5,4075.5,10038.5,646.5
622800,1044.75,0.9,9.5,-4.5,2116.5657,71.7055,1,7861.5,70844.5,14481.5,4076.0,10037.5,645.5
622900,1044.25,0.9,9.5,-4.5,2117.4343,71.70899,1,7863.0,70846.5,14483.5,4075.5,10037.5,645.5
623000,1042.75,0.9,9.5,-4.5,2118.3035,71.712494,1,7862.0,70843.5,14486.5,4074.5,10038.5,645.5
623100,1041.25,0.9,9.5,-4.5,2119.173,71.715996,1,7862.5,70860.5,14485.5,4075.5,10037.5,644.0
623200,1040.75,0.9,9.5,-4.5,2120.0437,71.71951,1,7862.5,70855.5,14483.0,4075.0,10037.5,642.5
623300,1038.75,0.9,9.5,-4.5,2120.9146,71.72303,1,7860.0,70842.5,14479.5,4075.0,10036.5,642.5
623400,1037.75,0.9,9.5,-4.5,2121.7861,71.726555,1,7860.5,70839.0,14481.5,4075.5,10035.5,642.5
623500,1039.25,0.9,9.5,-4.5,2122.6582,71.73009,1,7862.0,70844.5,14481.5,4075.5,10036.0,643.5
623600,1039.75,0.9,9.5,-4.5,2123.531,71.73363,1,7863.5,70848.5,14480.0,4075.0,10036.0,644.5
623700,1041.25,0.9,9.5,-4.5,2124.4043,71.73717,1,7862.5,70848.0,14478.5,4075.0,10037.5,646.5
623800,1040.25,0.9,9.5,-4.5,2125.278,71.74072,1,7863.0,70844.5,14479.5,4075.0,10035.0,644.5
623900,1040.5,0.9,9.5,-4.5,2126.1526,71.74428,1,7862.0,70842.5,14479.5,4074.5,10033.0,642.5
624000,1040.75,0.9,9.5,-4.5,2127.0273,71.74784,1,7861.0,70823.5,14482.5,4073.0,10033.0,642.5
624100,1039.25,0.9,9.5,-4.5,2127.9028,71.75141,1,7860.5,70820.5,14476.5,4073.0,10034.0,642.5
624200,1038.25,0.9,9.5,-4.5,2128.7788,71.75499,1,7861.5,70823.5,14479.0,4073.5,10033.5,642.5
624300,1038.75,0.9,9.5,-4.5,2129.6553,71.758575,1,7863.0,70820.5,14477.5,4073.0,10034.5,642.5
