timestamp,ORCHIDS,GIFT_BASKET,GIFT_BASKET_returns_from_500_its_ago,ORCHIDS_returns_in_500_its,ORCHIDS_pred_returns_in_500_its,orchids_signal,last_orchids_signal,orchids_target_position,orchids_target_position_change,cash,position_mark,pnl,cumulative_cash
547900,1055.25,71070.5,0.000859039987607292,-0.0289031035299692,-0.004545781902421507,,SHORT,-100.0,0.0,-0.0,-105525.0,7700.0,113225.0
548000,1054.25,71079.0,0.0009012180525241146,-0.027981977709271993,-0.004768975568541857,,SHORT,-100.0,0.0,-0.0,-105425.0,7800.0,113225.0
548100,1055.25,71066.5,0.0005490831016155714,-0.029850746268656716,-0.002905583048819119,,SHORT,-100.0,0.0,-0.0,-105525.0,7700.0,113225.0
548200,1055.25,71065.5,0.0004364076610661017,-0.027955460791281687,-0.0023093384200634903,,SHORT,-100.0,0.0,-0.0,-105525.0,7700.0,113225.0
548300,1054.75,71065.5,0.00039415801513285236,-0.02844275894761792,-0.002085765968678515,,SHORT,-100.0,0.0,-0.0,-105475.0,7750.0,113225.0
548400,1054.5,71058.5,0.0002392967490832823,-0.028212422949265053,-0.0012662866071240049,,SHORT,-100.0,0.0,-0.0,-105450.0,7775.0,113225.0
548500,1056.75,71054.5,0.0002393102234735175,-0.030281523539153064,-0.0012663579095548124,,SHORT,-100.0,0.0,-0.0,-105675.0,7550.0,113225.0
548600,1056.75,71053.0,0.00030268261264368624,-0.032647267565649396,-0.0016017055813265944,,SHORT,-100.0,0.0,-0.0,-105675.0,7550.0,113225.0
548700,1057.75,71050.5,0.00022524266377605247,-0.03356180571968802,-0.0011919166039037368,,SHORT,-100.0,0.0,-0.0,-105775.0,7450.0,113225.0
548800,1055.75,71058.5,0.00032378177108628785,-0.031257399952640305,-0.0017133559980573093,,SHORT,-100.0,0.0,-0.0,-105575.0,7650.0,113225.0
548900,1055.25,71066.5,0.000506824533123095,-0.030324567638000476,-0.0026819633819274817,,SHORT,-100.0,0.0,-0.0,-105525.0,7700.0,113225.0
549000,1055.25,71066.5,0.0005209103259913135,-0.030798389007344232,-0.002756501172048233,,SHORT,-100.0,0.0,-0.0,-105525.0,7700.0,113225.0
549100,1055.25,71075.5,0.0007039725169129397,-0.030324567638000476,-0.003725211367748203,,SHORT,-100.0,0.0,-0.0,-105525.0,7700.0,113225.0
549200,1055.5,71077.5,0.000675775558042785,-0.03055423969682615,-0.0035760015204950053,,SHORT,-100.0,0.0,-0.0,-105550.0,7675.0,113225.0
549300,1057.25,71061.5,0.0004153057776776664,-0.031685977772523057,-0.002197673583736907,,SHORT,-100.0,0.0,-0.0,-105725.0,7500.0,113225.0
549400,1056.25,71074.5,0.0005349362651594603,-0.03029585798816568,-0.002830722234344316,,SHORT,-100.0,0.0,-0.0,-105625.0,7600.0,113225.0
549500,1057.75,71076.5,0.0005771762006320783,-0.03143464901914441,-0.003054243300884769,,SHORT,-100.0,0.0,-0.0,-105775.0,7450.0,113225.0
549600,1058.25,71075.0,0.0006264914367771591,-0.031656035908339236,-0.0033152047359936926,,SHORT,-100.0,0.0,-0.0,-105825.0,7400.0,113225.0
549700,1058.5,71059.5,0.00046461531963422104,-0.030940009447331128,-0.0024586048869084075,,SHORT,-100.0,0.0,-0.0,-105850.0,7375.0,113225.0
549800,1059.75,71054.5,0.00036605024743588844,-0.032083038452465205,-0.0019370280943564906,,SHORT,-100.0,0.0,-0.0,-105975.0,7250.0,113225.0
549900,1060.0,71042.5,0.00022526803376204656,-0.03231132075471698,-0.0011920508542586216,,SHORT,-100.0,0.0,-0.0,-106000.0,7225.0,113225.0
550000,1060.0,71039.5,0.00023936076595445105,-0.031839622641509434,-0.0012666253652011685,,SHORT,-100.0,0.0,-0.0,-106000.0,7225.0,113225.0
550100,1059.75,71045.0,0.0002886327957254187,-0.03137532436895494,-0.001527358165140198,,SHORT,-100.0,0.0,-0.0,-105975.0,7250.0,113225.0
550200,1061.25,71051.5,0.00046466765701894575,-0.031566548881036514,-0.002458881840647155,,SHORT,-100.0,0.0,-0.0,-106125.0,7100.0,113225.0
550300,1061.25,71058.5,0.000549144953146671,-0.030624263839811542,-0.0029059103485662386,,SHORT,-100.0,0.0,-0.0,-106125.0,7100.0,113225.0
550400,1060.75,71053.5,0.0006055442504981658,-0.030403016733443318,-0.0032043585103611436,,SHORT,-100.0,0.0,-0.0,-106075.0,7150.0,113225.0
550500,1058.75,71045.5,0.0005492454916099231,-0.027863046044864226,-0.00290644236795223,,SHORT,-100.0,0.0,-0.0,-105875.0,7350.0,113225.0
550600,1058.75,71050.5,0.0006619392001802728,-0.025974025974025976,-0.0035027836655939495,,SHORT,-100.0,0.0,-0.0,-105875.0,7350.0,113225.0
550700,1058.75,71045.5,0.0005492454916099231,-0.02550177095631641,-0.00290644236795223,,SHORT,-100.0,0.0,-0.0,-105875.0,7350.0,113225.0
550800,1057.75,71041.5,0.0003520308660663367,-0.02363507445048452,-0.0018628417339632336,,SHORT,-100.0,0.0,-0.0,-105775.0,7450.0,113225.0
550900,1058.25,71047.5,0.0004717379671614048,-0.024096385542168676,-0.0024962958008280054,,SHORT,-100.0,0.0,-0.0,-105825.0,7400.0,113225.0
551000,1059.25,71042.5,0.0005069958384091597,-0.025961765400047205,-0.0026828698781097503,,SHORT,-100.0,0.0,-0.0,-105925.0,7300.0,113225.0
551100,1057.75,71033.5,0.0004929681612991823,-0.02363507445048452,-0.002608639619146883,,SHORT,-100.0,0.0,-0.0,-105775.0,7450.0,113225.0
551200,1058.0,71027.5,0.0005775746092566897,-0.02339319470699433,-0.0030563515598036246,,SHORT,-100.0,0.0,-0.0,-105800.0,7425.0,113225.0
551300,1060.25,71029.5,0.0004366289428649901,-0.024522518273991982,-0.002310509376958668,,SHORT,-100.0,0.0,-0.0,-106025.0,7200.0,113225.0
551400,1060.5,71024.5,0.0001408163121616008,-0.025223950966525223,-0.0007451576790655429,,SHORT,-100.0,0.0,-0.0,-106050.0,7175.0,113225.0
551500,1060.5,71027.5,0.0003943689744293974,-0.02616690240452617,-0.002086882301988042,,SHORT,-100.0,0.0,-0.0,-106050.0,7175.0,113225.0
551600,1061.75,71034.5,0.0006479922804397896,-0.02637155639274782,-0.0034289807504032342,,SHORT,-100.0,0.0,-0.0,-106175.0,7050.0,113225.0
551700,1062.25,71024.5,0.000577599019490445,-0.028712638267827724,-0.0030564807314375875,,SHORT,-100.0,0.0,-0.0,-106225.0,7000.0,113225.0
551800,1060.75,71026.5,0.0005775827457720239,-0.028281876031110063,-0.0030563946158018184,,SHORT,-100.0,0.0,-0.0,-106075.0,7150.0,113225.0
551900,1059.25,71036.5,0.0007607508893037016,-0.026669813547321217,-0.004025665480928397,,SHORT,-100.0,0.0,-0.0,-105925.0,7300.0,113225.0
552000,1060.75,71040.5,0.0007325130126710664,-0.028753240631628565,-0.0038762391091514818,,SHORT,-100.0,0.0,-0.0,-106075.0,7150.0,113225.0
552100,1061.0,71043.5,0.0007042898293505743,-0.028982092365692744,-0.003726890489974434,,SHORT,-100.0,0.0,-0.0,-106100.0,7125.0,113225.0
552200,1061.75,71045.5,0.000690174867775172,-0.028726159642100305,-0.0036521983478058776,,SHORT,-100.0,0.0,-0.0,-106175.0,7050.0,113225.0
552300,1061.5,71045.5,0.0008452430425932056,-0.02849740932642487,-0.004472772608490466,,SHORT,-100.0,0.0,-0.0,-106150.0,7075.0,113225.0
552400,1060.25,71050.5,0.0008310854116337871,-0.02782362650318321,-0.004397854672742511,,SHORT,-100.0,0.0,-0.0,-106025.0,7200.0,113225.0
552500,1060.25,71053.5,0.0007182845674448083,-0.02688045272341429,-0.0038009464455476915,,SHORT,-100.0,0.0,-0.0,-106025.0,7200.0,113225.0
552600,1058.75,71049.5,0.0006760420554495327,-0.026446280991735537,-0.003577411744822292,,SHORT,-100.0,0.0,-0.0,-105875.0,7350.0,113225.0
552700,1058.75,71045.0,0.0005281132274759709,-0.02668240850059032,-0.0027946167658345947,,SHORT,-100.0,0.0,-0.0,-105875.0,7350.0,113225.0
552800,1059.25,71043.5,0.0004928987374750911,-0.027141845645503895,-0.0026082722490969393,,SHORT,-100.0,0.0,-0.0,-105925.0,7300.0,113225.0
552900,1059.0,71049.0,0.0006619531844173404,-0.026203966005665724,-0.00350285766598124,,SHORT,-100.0,0.0,-0.0,-105900.0,7325.0,113225.0
553000,1059.75,71051.5,0.000605561306040826,-0.028780372729417317,-0.003204448763176239,,SHORT,-100.0,0.0,-0.0,-105975.0,7250.0,113225.0
553100,1060.25,71047.5,0.00046469383013328266,-0.028766800282952133,-0.002459020340916292,,SHORT,-100.0,0.0,-0.0,-106025.0,7200.0,113225.0
553200,1058.75,71043.5,0.0004083673052686423,-0.0269185360094451,-0.0021609572692900744,,SHORT,-100.0,0.0,-0.0,-105875.0,7350.0,113225.0
553300,1057.75,71037.5,0.0003943134369344947,-0.02599858189553297,-0.0020865884142262656,,SHORT,-100.0,0.0,-0.0,-105775.0,7450.0,113225.0
553400,1056.75,71037.5,0.0007184464651729555,-0.025313461083510763,-0.003801803159755728,,SHORT,-100.0,0.0,-0.0,-105675.0,7550.0,113225.0
553500,1055.25,71033.0,0.0007678381481716294,-0.0222696043591566,-0.004063169128679811,,SHORT,-100.0,0.0,-0.0,-105525.0,7700.0,113225.0
553600,1052.75,71024.0,0.0004859873643285275,-0.020422702445974827,-0.0025716993358172687,,SHORT,-100.0,0.0,-0.0,-105275.0,7950.0,113225.0
553700,1052.75,71025.5,0.0005775908825166057,-0.021372595582996912,-0.003056437673013122,,SHORT,-100.0,0.0,-0.0,-105275.0,7950.0,113225.0
553800,1053.75,71028.5,0.0006762420664830482,-0.021352313167259787,-0.003578470143208346,,SHORT,-100.0,0.0,-0.0,-105375.0,7850.0,113225.0
553900,1053.25,71015.5,0.00039443564007747843,-0.02041300735817707,-0.0020872350765979925,,SHORT,-100.0,0.0,-0.0,-105325.0,7900.0,113225.0
554000,1053.75,71018.0,0.0003169214950243325,-0.02087781731909846,-0.0016770534752202602,,SHORT,-100.0,0.0,-0.0,-105375.0,7850.0,113225.0
554100,1054.0,71011.5,0.00029581422866439876,-0.022058823529411766,-0.001565360153823399,,SHORT,-100.0,0.0,-0.0,-105400.0,7825.0,113225.0
554200,1054.0,71009.5,0.00014084606229621335,-0.020635673624288427,-0.0007453151078528721,,SHORT,-100.0,0.0,-0.0,-105400.0,7825.0,113225.0
554300,1054.0,71010.5,0.00018310503890982076,-0.020872865275142316,-0.0009689369343990985,,SHORT,-100.0,0.0,-0.0,-105400.0,7825.0,113225.0
554400,1054.0,71003.5,7.042402304274034e-05,-0.019686907020872866,-0.00037266280273526905,CLEAR,CLEAR,0.0,100.0,-105400.0,0.0,7825.0,7825.0
554500,1053.75,71003.5,-8.449573648596314e-05,-0.0199288256227758,0.0004471260887627711,CLEAR,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
554600,1052.75,71002.5,-0.0003379020506430698,-0.019472809308952743,0.0017880762813879325,CLEAR,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
554700,1052.75,71004.5,-0.00036603994058890193,-0.020422702445974827,0.0019369735536142922,CLEAR,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
554800,1052.25,71014.5,-0.0002956268344700889,-0.019957234497505347,0.0015643685199653694,CLEAR,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
554900,1052.75,71000.5,-0.00047864066052411155,-0.020185229161719307,0.0025328227832954408,CLEAR,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
555000,1053.0,71002.5,-0.00036605024743588844,-0.021130104463437795,0.0019370280943564906,CLEAR,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
555100,1051.75,71006.5,-0.00046453029652517263,-0.020917518421678154,0.0024581549701222557,CLEAR,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
555200,1051.75,70999.5,-0.0004645760743321719,-0.02115521749465177,0.0024583972125435537,CLEAR,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
555300,1049.75,71011.5,-0.0002534158342660444,-0.01809954751131222,0.001341000570185627,CLEAR,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
555400,1050.0,71020.5,-0.00014078459253419307,-0.018095238095238095,0.0007449898283131895,CLEAR,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
555500,1051.25,71033.5,7.039427835305547e-05,-0.019500594530321047,-0.0003725054027608636,CLEAR,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
555600,1052.75,71035.5,0.00019712340629246072,-0.018522916171930658,-0.0010431179290778143,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
555700,1052.75,71023.5,-1.4079648571971643e-05,-0.016623129897886488,7.450527634830233e-05,CLEAR,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
555800,1054.75,71023.5,9.856864249857428e-05,-0.018487793315951646,-0.0005215956855097054,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
555900,1054.25,71030.5,0.00023939110169193182,-0.01897083234526915,-0.0012667858928231955,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
556000,1054.25,71014.5,7.041311373830262e-05,-0.019445103153900876,-0.00037260507396897594,CLEAR,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
556100,1055.25,71029.5,0.00045072009577802033,-0.020374318881781567,-0.00238507553082855,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
556200,1056.75,71022.5,0.00030985697283821944,-0.0227111426543648,-0.0016396701431680056,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
556300,1057.25,71033.5,0.00046478545925732916,-0.023409789548356586,-0.0024595052147520086,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
556400,1058.25,71017.5,0.0003521498749867944,-0.024096385542168676,-0.0018634714934676199,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
556500,1057.25,71019.5,0.000183081830536641,-0.022936864506975643,-0.0009688141226507432,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
556600,1056.25,71022.0,0.0001478633742422002,-0.02177514792899408,-0.0007824486174774507,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
556700,1056.25,71021.0,0.0002323796379102733,-0.021538461538461538,-0.0012296833299297932,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
556800,1057.25,71021.5,0.00011265463609032086,-0.021281626862142352,-0.0005961345377991508,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
556900,1056.75,71020.5,0.00015490885022426576,-0.020345398627868466,-0.0008197311627317471,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
557000,1056.75,71028.5,0.0003239185696882636,-0.018925952211970666,-0.0017140798952193844,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
557100,1056.75,71022.5,0.00021124529099038835,-0.018925952211970666,-0.001117846706333838,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
557200,1055.25,71022.5,0.00042257984998415323,-0.019426676143094054,-0.0022361657921611436,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
557300,1055.0,71036.5,0.00059159512356591,-0.02061611374407583,-0.0031305439153737256,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
557400,1055.25,71023.5,0.00040848234722408076,-0.018952854773750295,-0.002161566036805668,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
557500,1054.75,71026.5,0.0006762611213254717,-0.017065655368570753,-0.0035785709757179987,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
557600,1054.75,71015.5,0.000295797561782955,-0.016117563403650153,-0.0015652719576868628,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
557700,1054.75,71023.0,0.0003309882463961014,-0.015169471438729557,-0.0017514905034542495,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
557800,1055.75,71013.5,0.00025353719601946603,-0.015628699976320153,-0.0013416427801762082,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
557900,1054.25,71010.5,0.0001690176553025768,-0.01517666587621532,-0.0008943907265646456,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
558000,1052.75,71022.5,0.00045076453891717904,-0.014010923771075753,-0.002385310710588036,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
558100,1052.25,71027.5,0.0004930098249815121,-0.01235447849845569,-0.0026088600908546677,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
558200,1053.25,71027.5,0.00045073279292349517,-0.013529551388559222,-0.0023851427203132594,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
558300,1054.25,71035.5,0.0006620790691450023,-0.013279582641688404,-0.0035035238101946086,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
558400,1054.25,71031.5,0.0006057319143241511,-0.013279582641688404,-0.0032053515710291102,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
558500,1055.75,71036.5,0.0006761658578502152,-0.014681506038361354,-0.0035780668699859834,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
558600,1054.25,71030.0,0.0007819709895807649,-0.014228124258951862,-0.004137955885564534,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
558700,1055.75,71028.0,0.0007326420198376916,-0.01610229694529955,-0.0038769217763751124,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
558800,1055.75,71027.5,0.0007185476883193733,-0.017049490883258345,-0.0038023388022796274,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
558900,1054.25,71032.5,0.0008736024122698868,-0.01517666587621532,-0.004622841885008559,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
559000,1054.5,71034.5,0.0010710485706434043,-0.015410146989094358,-0.005667667721273702,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
559100,1055.25,71032.0,0.0010781405246950554,-0.017057569296375266,-0.0057051962145288244,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
559200,1056.25,71033.5,0.000873590103069542,-0.020355029585798816,-0.004622776748413095,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
559300,1055.75,71041.5,0.0010850495670370395,-0.020838266635093534,-0.0057417567938899015,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
559400,1054.75,71039.5,0.0011556213226226967,-0.019909931263332542,-0.0061152013529225235,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
559500,1054.75,71037.5,0.001085110730617738,-0.019909931263332542,-0.005742080453209884,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
559600,1055.25,71018.5,0.0009584146693821749,-0.020848140251125327,-0.005071642905969655,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
559700,1056.75,71025.5,0.0012123006223613078,-0.0220014194464159,-0.006415131203349332,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
559800,1058.25,71022.5,0.0012264662968471357,-0.025041341837939997,-0.006490091703025987,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
559900,1058.0,71025.5,0.001381692573402418,-0.02386578449905482,-0.007311502590673574,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
560000,1056.75,71034.5,0.0014662239798112237,-0.02081854743316773,-0.007758817433967052,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
560100,1057.0,71035.5,0.001466203308826121,-0.019157994323557238,-0.007758708049315184,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
560200,1057.0,71034.5,0.0016498043501251454,-0.01868495742667928,-0.00873026967955723,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
560300,1056.25,71029.5,0.0016357957229582519,-0.01988165680473373,-0.00865614022717818,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
560400,1054.75,71037.0,0.0015438299672200487,-0.019435885280872246,-0.00816948503753833,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
560500,1055.0,71027.0,0.0015864174463614635,-0.02061611374407583,-0.008394845200910956,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
560600,1055.0,71028.5,0.0018194768651400926,-0.02014218009478673,-0.009628125727261827,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
560700,1055.75,71030.5,0.0020031457852825213,-0.02178546057305233,-0.010600046551979518,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
560800,1056.0,71032.5,0.0021868717152834114,-0.021543560606060608,-0.011572269055765227,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
560900,1055.25,71027.5,0.0018265677452114304,-0.021321961620469083,-0.009665648537335326,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
561000,1055.0,71037.5,0.0018757624692367903,-0.02061611374407583,-0.009925972258460323,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
561100,1055.75,71037.5,0.0019605492358794616,-0.02273265451101113,-0.010374638391503346,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
561200,1055.75,71037.5,0.0019534831238804495,-0.02296945299550083,-0.010337246646638173,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
561300,1055.5,71027.5,0.001748855839274507,-0.022501184272856467,-0.009254420444688908,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
561400,1053.75,71024.5,0.001847842185813932,-0.020403321470937128,-0.009778226494671584,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
561500,1053.75,71034.5,0.0018051941641457413,-0.021826809015421115,-0.009552545958410019,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
561600,1055.25,71043.5,0.0019603833325106306,-0.022743425728500355,-0.010373760480646503,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
561700,1053.75,71058.5,0.002256747321875639,-0.020403321470937128,-0.011942029803169317,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
561800,1054.75,71054.5,0.002087255752293513,-0.02133206921071344,-0.011045131264411583,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
561900,1053.75,71056.5,0.002002411354518469,-0.019454329774614473,-0.010596160164705383,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
562000,1053.75,71054.5,0.001988337904630289,-0.019454329774614473,-0.0105216876899321,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
562100,1055.25,71056.5,0.0021437285362706174,-0.02179578298981284,-0.011343968295383226,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
562200,1057.75,71064.5,0.002023378124955937,-0.022689671472465138,-0.01070711002382933,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
562300,1058.75,71072.0,0.002334059641922814,-0.02550177095631641,-0.012351143407162953,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
562400,1058.75,71078.5,0.002369183689298482,-0.02550177095631641,-0.012537009328660776,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
562500,1058.25,71080.5,0.002362049271642717,-0.024805102763997167,-0.012499256130751766,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
562600,1058.0,71072.5,0.002157375616015341,-0.02339319470699433,-0.01141618454726838,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
562700,1057.25,71088.5,0.0023971178183407713,-0.02175455190352329,-0.012684828359313859,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
562800,1057.0,71086.5,0.0022911849303479783,-0.02294228949858089,-0.012124263295922396,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
562900,1057.0,71099.5,0.0024956819063061794,-0.024834437086092714,-0.013206399943600408,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
563000,1058.25,71096.5,0.0024816519906092033,-0.025041341837939997,-0.01313215783870672,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
563100,1058.5,71102.5,0.002382513198982145,-0.025271610769957487,-0.012607545095053817,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
563200,1059.25,71108.5,0.0023964419884829817,-0.025489733301864527,-0.012681252070455394,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
563300,1059.25,71113.5,0.0024457287848886383,-0.02501770120368185,-0.012942063010995207,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
563400,1059.25,71116.5,0.0026222851946623806,-0.02525371725277319,-0.013876346564594919,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
563500,1057.75,71108.5,0.0026225809862878494,-0.025053178917513592,-0.013877911805139411,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
563600,1057.5,71108.5,0.0026367180615187212,-0.025295508274231677,-0.013952720966138615,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
563700,1055.75,71104.5,0.0025520455138282796,-0.023679848448969927,-0.013504659245525106,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
563800,1055.25,71085.5,0.0023124158400485042,-0.02179578298981284,-0.01223661090078467,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
563900,1055.25,71082.5,0.002284247854992562,-0.021321961620469083,-0.012087554374264139,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
564000,1055.75,71095.5,0.0023686158401184307,-0.02225905754203173,-0.0125340044411547,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
564100,1056.25,71104.5,0.0025944543538187126,-0.024142011834319528,-0.013729074104102481,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
564200,1055.75,71097.5,0.0023685490522279166,-0.023679848448969927,-0.012533651019674465,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
564300,1055.75,71084.5,0.0021993979852950505,-0.02557423632488752,-0.011638554318785818,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
564400,1055.75,71077.5,0.0020441969478024883,-0.024153445417949324,-0.010817276988686427,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
564500,1057.25,71080.5,0.002072363551777369,-0.02577441475526129,-0.010966326206940302,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
564600,1057.25,71081.5,0.0020864612630139496,-0.024592102151808938,-0.011040927065490916,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
564700,1058.25,71074.5,0.0018182971435820453,-0.024568863690054336,-0.00962188299469311,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
564800,1058.75,71062.5,0.0014233070045024416,-0.024085005903187722,-0.00753171367572557,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
564900,1057.75,71069.5,0.001536065839445889,-0.023398723705979674,-0.00812839960259581,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
565000,1057.75,71068.0,0.0015996166557441741,-0.02410777593949421,-0.008464691457201445,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
565100,1057.25,71043.5,0.0009439744140666276,-0.02506502719318988,-0.004995229406916373,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
565200,1056.75,71037.0,0.0008523948067318056,-0.026023184291459663,-0.004510617598782696,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
565300,1057.75,71044.5,0.0008734547247561019,-0.028834790829591114,-0.004622060366991864,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
565400,1057.25,71044.5,0.0007888601674919177,-0.027902577441475528,-0.0041744113483169806,,CLEAR,0.0,0.0,-0.0,0.0,7825.0,7825.0
